Date;RH;Tmin;year;DOY;RAD;Rain;Pressure;WindSpeed;Tmax;Tair;
08/08/12;86.33;21.06;2012;221;18.78;12.21;941.8;0.3;27.69;23.71;
09/08/12;80.47;20.8;2012;222;16.72;2.27;941.9;0.49;27.65;23.43;
10/08/12;79.31;20.39;2012;223;13.51;1.66;941.9;0.38;29.69;24.25;
11/08/12;81.36;20.02;2012;224;16.05;5.98;943.0;0.37;28.31;23.57;
12/08/12;82.39;20.34;2012;225;17.58;1.73;943.2;0.51;28.25;23.79;
13/08/12;72.27;19.7;2012;226;20.85;0.11;943.4;0.63;29.74;24.18;
14/08/12;77.34;19.2;2012;227;15.21;2.97;942.4;0.51;29.45;23.95;
15/08/12;83.37;20.91;2012;228;15.41;10.73;942.8;0.4;27.45;23.28;
16/08/12;89.07;19.78;2012;229;11.97;9.7;944.5;0.45;25.81;22.39;
17/08/12;81.56;20.14;2012;230;19.16;1.33;944.2;0.4;29.28;23.95;
18/08/12;82.33;20.46;2012;231;20.19;4.26;943.8;0.47;28.83;23.85;
19/08/12;76.25;20.17;2012;232;16.96;2.02;944.7;0.49;28.95;23.88;
20/08/12;76.0;19.4;2012;233;20.28;7.77;944.0;0.39;30.29;24.28;
21/08/12;88.7;20.67;2012;234;10.7;9.98;943.5;0.52;27.39;23.47;
22/08/12;77.96;20.63;2012;235;18.0;1.22;943.8;0.52;28.85;24.15;
23/08/12;77.1;19.8;2012;236;18.18;2.77;942.6;0.43;30.17;24.65;
24/08/12;71.33;20.79;2012;237;20.11;0.66;940.8;0.25;31.22;25.59;
25/08/12;70.66;21.44;2012;238;22.12;2.1;939.9;0.28;30.12;25.02;
26/08/12;82.37;21.13;2012;239;17.88;16.14;940.6;0.27;28.4;24.27;
27/08/12;81.91;20.64;2012;240;19.08;4.59;941.9;0.33;29.51;24.37;
28/08/12;81.58;21.09;2012;241;16.9;5.18;942.8;0.42;28.18;23.87;
29/08/12;87.14;19.45;2012;242;12.09;5.36;942.7;0.5;25.21;22.11;
30/08/12;90.64;18.71;2012;243;8.43;17.24;942.8;0.55;27.06;22.25;
31/08/12;93.83;20.38;2012;244;10.09;16.63;944.3;0.51;25.48;22.56;
01/09/12;82.18;20.94;2012;245;11.37;0.75;944.0;0.59;28.48;24.09;
02/09/12;79.24;19.92;2012;246;19.17;0.84;944.2;0.54;28.13;23.7;
03/09/12;78.44;20.21;2012;247;20.59;1.3;944.6;0.46;29.06;24.05;
04/09/12;76.18;19.79;2012;248;21.67;1.39;944.2;0.45;30.0;24.54;
05/09/12;82.31;20.77;2012;249;15.86;12.04;943.6;0.47;29.03;24.21;
06/09/12;88.82;21.01;2012;250;13.92;13.53;943.6;0.43;27.94;23.75;
07/09/12;89.04;19.68;2012;251;16.46;9.17;943.3;0.4;27.1;23.12;
08/09/12;85.27;18.22;2012;252;17.92;10.4;943.4;0.53;27.1;22.12;
09/09/12;90.23;18.8;2012;253;13.14;10.71;944.3;0.43;26.18;21.98;
10/09/12;88.39;19.6;2012;254;15.59;4.26;944.5;0.47;27.78;23.3;
11/09/12;80.5;20.11;2012;255;21.99;0.92;944.3;0.59;27.9;23.43;
12/09/12;81.14;18.69;2012;256;20.25;0.37;943.1;0.6;28.09;23.23;
13/09/12;79.78;19.69;2012;257;16.1;1.1;942.7;0.59;28.28;23.51;
14/09/12;81.42;20.38;2012;258;18.3;1.19;943.0;0.58;29.0;24.12;
15/09/12;83.39;20.86;2012;259;14.57;0.78;943.9;0.47;26.87;23.38;
16/09/12;77.51;19.43;2012;260;17.34;3.18;943.8;0.44;29.31;23.68;
17/09/12;80.47;20.0;2012;261;19.02;2.54;943.9;0.45;29.47;23.9;
18/09/12;79.56;20.38;2012;262;21.1;0.82;944.1;0.41;29.34;24.12;
19/09/12;75.44;20.39;2012;263;14.74;0.35;943.3;0.44;30.28;24.68;
20/09/12;79.5;20.71;2012;264;20.12;2.7;942.0;0.48;29.08;24.22;
21/09/12;82.68;20.73;2012;265;13.61;10.19;941.1;0.39;28.15;23.56;
22/09/12;81.55;20.22;2012;266;7.1;5.05;942.4;0.5;28.41;23.47;
23/09/12;82.04;19.25;2012;267;13.28;0.69;943.6;0.45;27.63;23.27;
24/09/12;89.88;20.94;2012;268;14.92;11.41;942.9;0.5;27.04;23.23;
25/09/12;85.86;20.69;2012;269;18.52;7.73;942.8;0.51;28.18;23.67;
26/09/12;87.08;21.28;2012;270;16.68;5.23;943.0;0.43;27.47;23.61;
27/09/12;94.69;20.76;2012;271;11.09;9.58;943.7;0.42;24.71;22.39;
28/09/12;84.94;19.78;2012;272;17.22;2.39;942.4;0.43;27.96;23.32;
29/09/12;80.46;20.47;2012;273;17.92;0.68;941.0;0.3;28.78;24.09;
30/09/12;89.27;20.95;2012;274;17.65;3.35;940.4;0.32;25.54;22.92;
01/10/12;91.04;20.09;2012;275;15.8;11.38;940.8;0.38;26.56;22.71;
02/10/12;90.78;20.11;2012;276;20.9;17.22;943.0;0.37;26.4;22.69;
03/10/12;89.87;19.02;2012;277;15.07;7.57;944.1;0.56;26.69;22.66;
04/10/12;91.78;20.36;2012;278;20.34;13.48;945.0;0.53;26.52;22.9;
05/10/12;86.3;20.71;2012;279;18.96;0.77;943.2;0.47;26.89;23.07;
06/10/12;83.02;19.42;2012;280;20.44;0.38;940.9;0.39;28.12;23.39;
07/10/12;82.92;20.09;2012;281;18.03;1.54;941.3;0.4;28.01;23.45;
08/10/12;83.68;19.68;2012;282;20.57;2.12;942.6;0.43;28.35;23.48;
09/10/12;90.04;20.06;2012;283;12.66;5.52;943.4;0.48;26.53;22.69;
10/10/12;93.05;19.94;2012;284;15.26;11.61;943.5;0.34;25.06;22.07;
11/10/12;89.44;20.04;2012;285;18.65;9.83;943.8;0.42;26.9;22.64;
12/10/12;88.03;19.67;2012;286;18.95;3.95;943.5;0.52;27.55;22.97;
13/10/12;88.63;19.32;2012;287;14.31;7.35;942.5;0.5;27.53;22.96;
14/10/12;88.37;19.75;2012;288;17.93;9.31;942.5;0.48;26.16;22.26;
15/10/12;81.29;17.64;2012;289;22.91;0.07;941.8;0.36;27.24;22.2;
16/10/12;77.35;18.27;2012;290;22.3;0.36;941.3;0.27;28.6;23.43;
17/10/12;80.11;19.76;2012;291;17.41;0.63;941.2;0.26;29.45;24.31;
18/10/12;86.95;21.55;2012;292;20.04;3.12;940.9;0.25;27.34;23.71;
19/10/12;88.33;20.77;2012;293;18.14;10.8;940.5;0.26;28.13;23.77;
20/10/12;94.51;21.2;2012;294;17.7;18.49;940.5;0.33;25.28;22.82;
21/10/12;95.17;20.69;2012;295;14.28;9.4;941.1;0.37;24.52;22.17;
22/10/12;89.24;19.97;2012;296;19.23;7.59;940.0;0.43;26.27;22.62;
23/10/12;90.47;19.75;2012;297;19.34;13.28;938.2;0.36;26.72;22.81;
24/10/12;88.0;19.84;2012;298;19.26;5.44;938.2;0.33;27.64;23.25;
25/10/12;84.18;19.58;2012;299;20.9;0.49;939.4;0.24;27.7;23.3;
26/10/12;80.35;20.33;2012;300;18.64;2.4;940.7;0.26;26.96;22.84;
27/10/12;84.8;18.06;2012;301;18.26;4.07;941.3;0.38;27.73;22.53;
28/10/12;79.79;18.62;2012;302;22.08;0.04;942.7;0.44;27.51;22.53;
29/10/12;80.58;17.25;2012;303;20.7;0.37;943.6;0.44;27.35;22.04;
30/10/12;80.62;18.67;2012;304;17.2;0.34;944.3;0.51;27.03;22.25;
31/10/12;76.33;17.77;2012;305;13.18;0.1;944.8;0.5;26.81;21.78;
01/11/12;77.1;17.28;2012;306;20.67;0.41;944.4;0.52;27.12;21.64;
02/11/12;78.6;18.0;2012;307;14.09;0.06;943.6;0.59;27.76;22.52;
03/11/12;81.0;19.36;2012;308;14.4;0.34;943.5;0.54;27.79;23.16;
04/11/12;83.4;20.11;2012;309;13.14;0.65;943.0;0.52;26.89;22.99;
05/11/12;81.24;20.04;2012;310;11.99;1.24;942.6;0.48;28.57;23.49;
06/11/12;80.73;19.67;2012;311;15.1;1.04;943.0;0.5;27.74;23.07;
07/11/12;79.73;19.55;2012;312;15.52;0.94;943.1;0.69;27.52;22.81;
08/11/12;75.62;18.38;2012;313;17.31;0.11;944.0;0.82;27.27;22.25;
09/11/12;73.62;17.8;2012;314;11.42;0.0;943.8;0.82;27.55;22.11;
10/11/12;75.3;18.29;2012;315;14.87;0.45;943.5;0.78;27.88;22.26;
11/11/12;82.28;18.58;2012;316;14.14;1.38;943.4;0.65;28.26;22.72;
12/11/12;79.29;20.22;2012;317;15.13;0.89;943.5;0.64;28.45;23.51;
13/11/12;73.32;19.27;2012;318;18.22;0.03;943.6;0.7;28.09;23.07;
14/11/12;68.41;17.19;2012;319;18.19;0.0;944.3;0.69;27.6;21.92;
15/11/12;74.74;16.81;2012;320;15.5;0.09;943.8;0.63;28.0;21.95;
16/11/12;71.43;17.75;2012;321;17.87;0.02;943.8;0.62;28.44;22.7;
17/11/12;69.11;18.23;2012;322;20.63;0.04;944.6;0.63;28.61;22.76;
18/11/12;65.34;16.85;2012;323;19.34;0.02;944.9;0.63;27.96;21.81;
19/11/12;69.02;15.12;2012;324;20.68;0.48;944.2;0.63;28.56;21.77;
20/11/12;71.5;18.1;2012;325;19.72;0.45;943.2;0.76;28.51;22.29;
21/11/12;73.04;17.56;2012;326;14.37;0.35;943.7;0.78;28.2;22.27;
22/11/12;70.86;17.37;2012;327;13.83;0.37;944.6;0.77;27.47;21.83;
23/11/12;65.11;15.91;2012;328;12.87;0.14;945.1;0.72;26.36;20.38;
24/11/12;63.05;13.69;2012;329;20.69;0.0;945.2;0.77;26.37;19.56;
25/11/12;67.18;15.05;2012;330;11.58;0.0;944.8;0.71;27.3;20.71;
26/11/12;74.23;17.19;2012;331;11.86;0.33;944.7;0.72;28.41;22.17;
27/11/12;88.41;19.92;2012;332;9.41;2.18;944.9;0.75;25.86;22.2;
28/11/12;76.12;19.8;2012;333;9.96;0.35;946.1;0.69;27.99;23.26;
29/11/12;72.94;19.16;2012;334;15.77;0.41;945.3;0.66;28.71;23.27;
30/11/12;73.83;19.53;2012;335;16.03;0.33;944.9;0.54;28.25;23.06;
01/12/12;72.82;19.23;2012;336;17.49;0.24;944.8;0.57;28.25;22.88;
02/12/12;68.38;18.49;2012;337;16.76;0.31;944.6;0.62;29.09;22.94;
03/12/12;76.84;18.19;2012;338;15.21;3.02;944.4;0.56;28.43;22.35;
04/12/12;83.19;18.5;2012;339;14.26;7.49;945.3;0.54;26.97;21.57;
05/12/12;70.99;18.1;2012;340;16.72;0.0;944.3;0.53;28.5;22.57;
06/12/12;62.48;17.74;2012;341;18.15;0.0;942.5;0.51;28.45;22.08;
07/12/12;65.86;15.09;2012;342;19.97;0.0;941.7;0.48;28.64;21.48;
08/12/12;63.46;16.86;2012;343;19.73;0.0;942.3;0.41;29.67;22.42;
09/12/12;69.76;18.27;2012;344;19.24;0.0;942.8;0.43;30.79;23.94;
10/12/12;74.84;19.93;2012;345;14.71;1.7;941.8;0.48;30.98;24.72;
11/12/12;86.7;20.59;2012;346;12.35;7.68;942.2;0.52;28.61;23.39;
12/12/12;73.57;19.3;2012;347;17.74;0.49;943.7;0.71;28.98;23.28;
13/12/12;72.2;19.4;2012;348;10.6;0.13;944.7;0.78;28.15;23.13;
14/12/12;67.19;18.03;2012;349;15.92;0.16;944.6;0.67;28.56;22.42;
15/12/12;68.67;16.23;2012;350;14.38;0.0;943.3;0.58;28.64;21.95;
16/12/12;63.62;17.48;2012;351;17.45;0.0;942.6;0.45;28.95;22.31;
17/12/12;67.64;17.61;2012;352;18.36;0.0;942.3;0.42;30.21;23.31;
18/12/12;69.43;18.98;2012;353;15.04;0.28;942.9;0.47;29.91;23.77;
19/12/12;69.88;18.46;2012;354;16.78;0.66;943.5;0.62;28.92;22.95;
20/12/12;70.24;18.22;2012;355;10.71;0.11;943.3;0.56;29.46;23.36;
21/12/12;68.88;19.89;2012;356;16.93;0.3;944.2;0.88;28.94;23.64;
22/12/12;70.04;18.53;2012;357;14.38;0.81;944.7;1.19;27.9;22.33;
23/12/12;62.21;17.11;2012;358;15.85;0.08;944.3;1.02;27.42;21.5;
24/12/12;62.99;16.26;2012;359;14.6;0.0;943.4;0.61;28.28;21.3;
25/12/12;69.92;15.32;2012;360;19.17;0.0;941.9;0.42;30.51;22.51;
26/12/12;74.5;19.33;2012;361;11.3;1.12;941.3;0.46;31.65;24.76;
27/12/12;76.51;20.23;2012;362;13.9;1.97;942.0;0.61;29.2;23.97;
28/12/12;76.95;19.98;2012;363;15.5;2.44;942.0;0.7;29.53;23.66;
29/12/12;74.52;19.96;2012;364;13.05;1.5;942.9;0.8;29.72;23.95;
30/12/12;71.6;20.18;2012;365;10.41;1.53;945.1;1.11;28.73;23.54;
31/12/12;74.16;19.24;2012;366;9.53;0.75;944.5;0.97;28.77;23.0;
01/01/13;79.7;18.83;2013;1;12.79;2.13;943.5;0.75;28.16;22.4;
02/01/13;75.25;17.69;2013;2;16.38;0.39;943.0;0.59;29.23;22.82;
03/01/13;74.03;18.97;2013;3;15.82;0.99;943.5;0.63;29.71;23.32;
04/01/13;71.86;17.63;2013;4;9.42;0.28;945.0;0.83;29.15;22.78;
05/01/13;72.59;18.87;2013;5;11.58;0.14;944.8;1.0;29.39;23.29;
06/01/13;69.24;19.7;2013;6;15.08;0.48;943.9;0.87;29.63;23.71;
07/01/13;80.23;20.3;2013;7;6.77;4.04;943.1;1.03;28.26;23.05;
08/01/13;83.26;19.42;2013;8;15.17;5.5;942.4;0.83;27.62;22.49;
09/01/13;81.21;20.3;2013;9;13.52;3.15;943.4;0.84;29.08;23.43;
10/01/13;78.69;19.94;2013;10;16.48;2.47;944.4;0.93;28.65;22.99;
11/01/13;78.08;19.99;2013;11;8.1;1.2;943.3;0.98;28.99;23.13;
12/01/13;73.36;18.73;2013;12;14.82;0.72;942.7;0.8;29.39;23.08;
13/01/13;65.81;17.34;2013;13;18.78;0.16;943.0;0.64;29.02;22.58;
14/01/13;69.49;17.59;2013;14;10.93;0.87;943.6;0.63;28.83;22.3;
15/01/13;72.22;17.3;2013;15;15.71;1.76;943.2;0.68;28.54;21.62;
16/01/13;75.9;16.39;2013;16;18.48;2.49;943.8;0.53;28.25;21.27;
17/01/13;69.45;17.66;2013;17;19.28;0.23;945.1;0.72;28.54;22.1;
18/01/13;72.56;17.96;2013;18;14.97;0.77;946.2;1.05;27.65;21.94;
19/01/13;73.5;17.91;2013;19;12.49;0.56;945.3;1.01;27.51;21.69;
20/01/13;70.88;17.62;2013;20;18.32;0.55;944.5;0.91;28.0;21.94;
21/01/13;76.16;17.26;2013;21;14.69;1.44;944.4;0.92;27.42;21.51;
22/01/13;71.14;17.56;2013;22;12.95;0.37;945.4;0.92;28.47;22.19;
23/01/13;68.81;18.1;2013;23;12.15;0.28;947.1;0.89;28.99;22.71;
24/01/13;71.15;18.05;2013;24;16.09;0.46;947.0;0.86;28.49;22.28;
25/01/13;67.06;17.89;2013;25;14.64;0.68;946.1;0.88;28.94;22.54;
26/01/13;68.04;18.49;2013;26;7.65;0.22;945.4;0.9;29.44;23.34;
27/01/13;67.4;19.16;2013;27;17.22;0.33;945.4;0.96;29.91;23.65;
28/01/13;69.81;18.92;2013;28;15.08;0.9;946.1;0.78;29.23;22.99;
29/01/13;69.92;18.65;2013;29;18.61;0.86;945.0;0.77;29.32;22.76;
30/01/13;63.15;16.83;2013;30;14.65;0.0;943.3;0.56;30.56;23.07;
31/01/13;65.74;18.54;2013;31;19.6;0.0;944.3;0.78;30.26;23.69;
01/02/13;63.29;18.39;2013;32;20.0;0.0;945.6;1.15;29.28;23.13;
02/02/13;60.85;18.43;2013;33;21.42;0.06;945.2;0.85;29.51;23.02;
03/02/13;63.14;17.34;2013;34;13.42;0.21;944.9;0.83;29.84;22.72;
04/02/13;63.16;18.11;2013;35;11.6;0.0;943.6;0.67;30.53;23.52;
05/02/13;61.64;18.83;2013;36;15.55;0.0;943.6;0.53;31.36;24.29;
06/02/13;64.6;18.79;2013;37;17.43;2.19;943.9;0.64;31.42;24.15;
07/02/13;75.61;18.49;2013;38;21.16;3.69;943.9;0.58;29.11;22.49;
08/02/13;64.09;17.84;2013;39;19.24;0.0;944.2;0.63;30.2;23.29;
09/02/13;62.44;17.99;2013;40;18.48;0.0;944.9;0.82;30.03;23.29;
10/02/13;62.21;18.09;2013;41;17.53;0.0;945.3;0.75;29.89;23.44;
11/02/13;64.55;18.77;2013;42;19.17;0.02;945.2;0.72;30.33;23.92;
12/02/13;66.28;18.27;2013;43;15.49;0.5;944.6;0.65;30.02;23.53;
13/02/13;60.42;18.0;2013;44;19.25;0.69;943.2;0.54;30.73;23.35;
14/02/13;55.52;17.8;2013;45;21.57;0.0;943.1;0.36;31.72;23.98;
15/02/13;56.48;18.3;2013;46;20.48;0.02;942.6;0.44;31.66;24.14;
16/02/13;52.6;17.75;2013;47;23.72;0.06;943.9;0.72;31.59;24.02;
17/02/13;75.08;17.5;2013;48;9.54;1.05;945.2;1.18;26.54;21.19;
18/02/13;72.17;16.44;2013;49;10.61;0.63;944.6;1.09;29.04;21.84;
19/02/13;66.25;18.55;2013;50;17.59;0.49;943.8;0.95;29.5;23.14;
20/02/13;72.63;18.16;2013;51;18.37;2.03;942.7;0.94;29.79;22.92;
21/02/13;63.22;18.31;2013;52;17.84;0.03;942.5;0.82;30.76;23.73;
22/02/13;59.17;17.95;2013;53;16.69;0.0;943.0;0.63;31.38;23.95;
23/02/13;61.36;17.62;2013;54;18.09;0.0;942.3;0.62;31.51;24.15;
24/02/13;56.92;19.3;2013;55;19.09;0.0;941.3;0.49;32.93;25.4;
25/02/13;57.99;19.76;2013;56;20.17;0.0;939.5;0.5;33.35;25.86;
26/02/13;57.21;19.93;2013;57;20.15;0.0;940.4;0.4;34.16;26.5;
27/02/13;54.92;20.44;2013;58;21.59;0.0;941.9;0.64;33.17;25.76;
28/02/13;54.21;19.41;2013;59;20.99;0.07;942.1;0.55;32.62;25.16;
01/03/13;51.36;18.19;2013;60;23.54;0.25;941.4;0.58;32.62;24.93;
02/03/13;65.91;16.55;2013;61;13.94;1.62;944.1;1.11;26.85;21.73;
03/03/13;54.18;15.7;2013;62;24.61;0.0;946.5;1.27;25.39;19.76;
04/03/13;50.9;13.75;2013;63;22.98;0.0;946.0;0.96;28.13;20.65;
05/03/13;51.39;16.04;2013;64;17.83;0.0;944.7;0.61;31.3;22.88;
06/03/13;58.99;17.4;2013;65;21.75;0.03;945.3;0.8;31.59;24.25;
07/03/13;47.27;17.84;2013;66;25.29;0.0;945.8;1.05;30.95;23.39;
08/03/13;47.91;15.96;2013;67;20.84;0.0;944.8;0.94;31.49;23.22;
09/03/13;58.38;16.86;2013;68;20.46;0.0;943.9;0.84;31.38;23.84;
10/03/13;59.77;19.6;2013;69;9.04;0.0;941.6;0.73;33.3;25.82;
11/03/13;52.82;19.75;2013;70;15.88;0.01;941.6;0.48;34.24;26.49;
12/03/13;58.17;20.38;2013;71;19.71;0.45;942.8;0.68;32.98;26.16;
13/03/13;61.21;19.8;2013;72;14.81;1.29;944.5;0.96;30.78;24.56;
14/03/13;62.26;18.16;2013;73;18.99;0.86;944.3;1.04;30.15;23.65;
15/03/13;68.48;18.62;2013;74;9.71;0.56;944.4;1.24;29.06;22.65;
16/03/13;65.59;17.67;2013;75;9.23;0.04;943.4;1.02;31.1;23.71;
17/03/13;59.55;19.66;2013;76;14.71;0.02;943.5;0.68;32.43;25.43;
18/03/13;48.07;19.45;2013;77;21.8;0.0;942.9;0.47;34.92;26.38;
19/03/13;53.28;20.11;2013;78;21.65;0.0;942.2;0.42;35.21;27.17;
20/03/13;50.75;20.78;2013;79;21.25;0.01;941.2;0.32;35.7;27.82;
21/03/13;54.79;21.26;2013;80;20.98;0.01;941.0;0.3;33.68;27.09;
22/03/13;52.86;21.18;2013;81;22.06;0.01;942.0;0.34;33.4;27.14;
23/03/13;48.96;20.1;2013;82;13.75;0.05;941.5;0.42;34.76;27.08;
24/03/13;46.96;20.62;2013;83;26.49;0.02;939.3;0.5;36.73;28.45;
25/03/13;53.53;21.26;2013;84;24.83;5.95;939.9;0.34;35.75;27.94;
26/03/13;65.64;21.16;2013;85;20.89;3.23;943.3;0.87;32.19;25.78;
27/03/13;66.49;19.9;2013;86;14.42;2.02;945.3;1.29;30.97;24.42;
28/03/13;62.57;18.21;2013;87;19.46;0.59;945.7;1.19;30.81;23.74;
29/03/13;62.82;17.78;2013;88;12.56;0.5;945.8;1.22;30.73;23.45;
30/03/13;66.76;18.4;2013;89;16.1;0.55;944.7;1.0;31.39;24.14;
31/03/13;64.75;19.79;2013;90;21.36;0.42;943.5;0.94;31.99;25.19;
01/04/13;61.21;20.35;2013;91;20.74;0.21;943.1;0.84;33.73;26.37;
02/04/13;58.62;19.75;2013;92;21.83;0.34;943.5;0.81;33.27;26.2;
03/04/13;51.62;19.96;2013;93;23.28;0.0;942.8;0.58;33.73;26.43;
04/04/13;54.91;20.61;2013;94;21.28;0.06;942.8;0.44;33.45;26.92;
05/04/13;66.33;22.01;2013;95;18.83;0.43;943.2;0.57;31.66;26.05;
06/04/13;63.91;20.81;2013;96;15.51;0.93;943.7;0.85;32.44;25.66;
07/04/13;55.12;18.44;2013;97;26.35;0.45;943.3;0.79;32.63;25.23;
08/04/13;53.79;19.2;2013;98;18.78;0.5;942.5;0.64;33.3;25.66;
09/04/13;48.26;19.95;2013;99;17.15;0.0;942.0;0.63;34.4;26.64;
10/04/13;51.44;20.08;2013;100;20.7;0.0;941.3;0.5;34.46;27.05;
11/04/13;49.52;20.8;2013;101;20.14;0.0;939.9;0.48;35.5;27.65;
12/04/13;54.0;21.73;2013;102;18.09;0.0;940.1;0.52;35.6;28.16;
13/04/13;53.61;21.65;2013;103;21.68;0.0;940.5;0.64;34.91;27.73;
14/04/13;48.78;21.46;2013;104;22.64;0.0;940.8;0.5;35.01;27.52;
15/04/13;51.96;21.63;2013;105;21.37;0.0;941.5;0.52;35.71;28.29;
16/04/13;54.73;22.55;2013;106;19.72;0.0;942.3;0.84;35.34;28.41;
17/04/13;53.03;21.55;2013;107;21.58;0.29;942.1;0.77;34.35;27.53;
18/04/13;55.92;20.67;2013;108;21.62;0.9;941.4;0.59;33.54;26.8;
19/04/13;52.93;20.43;2013;109;22.03;0.61;942.2;0.53;34.49;27.2;
20/04/13;59.29;21.48;2013;110;20.81;3.63;943.3;0.64;33.97;26.72;
21/04/13;60.93;20.19;2013;111;23.86;2.37;944.3;0.6;33.41;25.86;
22/04/13;53.15;20.57;2013;112;23.34;0.42;943.5;0.55;34.27;27.06;
23/04/13;53.19;21.09;2013;113;21.79;0.69;942.9;0.63;33.5;26.96;
24/04/13;49.79;20.7;2013;114;23.09;0.02;943.4;0.63;34.31;27.2;
25/04/13;61.72;21.21;2013;115;19.13;0.28;944.6;0.93;32.43;26.01;
26/04/13;55.36;20.52;2013;116;22.03;0.0;945.5;1.03;33.02;26.27;
27/04/13;54.21;20.4;2013;117;21.03;0.07;943.9;0.79;33.28;26.39;
28/04/13;60.2;20.79;2013;118;14.66;1.54;942.1;0.57;32.82;25.89;
29/04/13;64.12;19.73;2013;119;16.84;2.78;941.4;0.43;31.41;24.98;
30/04/13;49.83;20.25;2013;120;22.7;0.0;941.3;0.34;34.21;26.97;
01/05/13;54.4;21.45;2013;121;21.5;0.01;941.6;0.46;34.77;27.87;
02/05/13;51.34;22.92;2013;122;20.85;3.35;940.7;0.5;36.38;28.86;
03/05/13;76.94;22.27;2013;123;18.28;14.91;941.3;0.44;28.95;25.16;
04/05/13;60.58;19.43;2013;124;18.87;0.04;942.4;0.52;31.26;25.39;
05/05/13;50.83;20.63;2013;125;21.84;0.63;943.2;0.32;34.48;27.11;
06/05/13;67.78;20.64;2013;126;19.59;24.19;944.5;0.32;31.62;25.15;
07/05/13;70.09;18.99;2013;127;21.56;6.18;944.9;0.51;31.01;24.34;
08/05/13;62.33;20.65;2013;128;18.96;0.01;945.2;0.49;32.05;25.86;
09/05/13;58.7;19.78;2013;129;13.61;0.34;945.1;0.48;32.83;26.29;
10/05/13;57.05;21.22;2013;130;15.35;0.4;944.0;0.5;34.15;27.18;
11/05/13;66.53;22.19;2013;131;11.92;5.4;942.8;0.63;33.22;26.82;
12/05/13;63.14;20.63;2013;132;20.38;3.27;942.4;0.64;31.99;25.57;
13/05/13;54.79;20.97;2013;133;19.4;0.0;943.6;0.83;32.91;26.53;
14/05/13;49.95;20.17;2013;134;20.67;0.0;944.3;0.88;32.8;26.12;
15/05/13;54.96;19.25;2013;135;19.32;0.07;944.0;0.77;32.6;25.95;
16/05/13;52.84;20.8;2013;136;20.775;0.01;942.9;0.6;33.4;26.61;
17/05/13;51.63;20.51;2013;137;22.23;0.0;943.2;0.55;34.13;27.12;
18/05/13;49.9;21.1;2013;138;21.6;0.13;943.2;0.53;34.61;27.66;
19/05/13;52.75;21.13;2013;139;21.03;0.51;942.6;0.49;34.84;27.78;
20/05/13;51.85;21.7;2013;140;20.64;0.25;942.0;0.54;34.89;27.95;
21/05/13;58.63;21.75;2013;141;17.89;6.72;940.9;0.44;34.86;27.41;
22/05/13;75.57;21.41;2013;142;14.38;19.12;940.7;0.43;31.98;25.56;
23/05/13;76.64;21.99;2013;143;19.46;5.33;941.7;0.39;31.17;25.41;
24/05/13;79.87;21.0;2013;144;12.73;6.07;943.1;0.53;29.02;24.24;
25/05/13;68.32;20.62;2013;145;11.58;0.49;943.6;0.73;30.85;25.25;
26/05/13;71.18;21.24;2013;146;9.11;0.5;943.9;0.59;29.63;24.96;
27/05/13;68.44;21.1;2013;147;12.26;3.03;942.9;0.45;31.92;25.71;
28/05/13;77.71;21.27;2013;148;16.62;11.33;942.2;0.47;30.01;24.85;
29/05/13;78.69;21.32;2013;149;17.14;16.48;942.1;0.28;29.87;24.55;
30/05/13;83.21;20.68;2013;150;13.14;14.49;941.7;0.44;29.5;23.96;
31/05/13;83.24;20.83;2013;151;17.52;7.7;941.3;0.37;29.43;24.19;
01/06/13;78.58;21.41;2013;152;17.47;2.2;941.9;0.43;29.44;24.71;
02/06/13;79.19;21.22;2013;153;20.46;3.05;941.6;0.37;29.15;24.5;
03/06/13;73.82;20.77;2013;154;14.09;3.09;940.7;0.34;31.6;25.52;
04/06/13;83.46;21.63;2013;155;20.46;6.05;941.4;0.27;29.99;24.71;
05/06/13;82.08;21.76;2013;156;21.19;8.01;941.1;0.3;29.93;25.0;
06/06/13;81.31;21.43;2013;157;17.53;5.9;940.4;0.3;29.86;24.91;
07/06/13;77.37;21.46;2013;158;15.66;0.18;940.9;0.37;30.04;25.36;
08/06/13;66.71;22.18;2013;159;20.4;0.61;941.8;0.52;32.11;26.35;
09/06/13;66.95;20.57;2013;160;16.36;2.76;942.1;0.55;32.05;25.71;
10/06/13;87.26;21.51;2013;161;5.53;12.08;942.7;0.51;27.41;24.0;
11/06/13;79.08;21.47;2013;162;11.02;2.12;943.5;0.59;29.52;24.96;
12/06/13;81.24;21.04;2013;163;10.78;2.69;943.9;0.68;29.53;24.67;
13/06/13;75.07;20.67;2013;164;5.8;0.46;943.4;0.63;28.95;24.31;
14/06/13;74.84;19.23;2013;165;9.29;1.51;942.0;0.54;30.53;24.66;
15/06/13;71.95;21.51;2013;166;17.4;0.82;942.2;0.66;30.39;25.35;
16/06/13;80.76;21.22;2013;167;10.35;5.25;942.0;0.6;27.36;23.82;
17/06/13;88.85;20.94;2013;168;13.63;8.24;941.2;0.52;27.36;23.36;
18/06/13;79.54;21.09;2013;169;16.91;4.04;941.7;0.61;30.29;24.67;
19/06/13;77.36;20.63;2013;170;14.13;2.96;941.0;0.6;30.5;24.89;
20/06/13;84.79;21.66;2013;171;14.29;7.89;941.9;0.61;28.02;24.18;
