Date;Tair;Tmin;Tmax;Rain;Pressure;WindSpeed;RH
27/04/2017;27.59;19.7;36.8;0.31;908;0.96;51.71
28/04/2017;25.1;21.27;30.9;10.99;909.7;0.63;71.39
29/04/2017;25.16;20.93;31.35;9.32;910;0.54;73.93
30/04/2017;25.37;20.51;31.76;6.32;910.2;0.53;73.22
01/05/2017;23.93;21.09;28.36;5.29;911;0.47;80.54
02/05/2017;23.69;20.26;28.64;3.16;911.2;0.51;78.35
03/05/2017;23.19;20.5;26.87;7.28;910.8;0.43;81.5
04/05/2017;23.11;19.62;27.13;14.22;910;0.44;84.02
05/05/2017;22.35;19.77;25.68;3.18;910.4;0.55;82.34
06/05/2017;22.01;17.6;28.15;1.27;912.2;0.8;73.01
07/05/2017;23.28;18.46;29.69;0.19;912;0.8;70.12
08/05/2017;23.33;18.86;29.98;0.3;911.6;1.02;71.74
09/05/2017;23.75;19.32;30.33;0.84;911.3;0.71;73.39
10/05/2017;22.84;20.27;27.17;4.64;911.2;0.38;85.13
11/05/2017;22.95;20.95;26.53;1.72;911.3;0.39;84.41
12/05/2017;23.39;19.74;29.04;21.61;910.6;0.36;82.02
13/05/2017;23.65;20.6;27.88;5.77;910.7;0.34;82.87
14/05/2017;23.75;20.28;28.95;5.61;911.8;0.34;77.82
15/05/2017;24.27;20.47;30.3;7.14;911.3;0.24;76.32
16/05/2017;24.59;20.1;30.35;0.56;910.9;0.43;71.95
17/05/2017;25.19;19.74;31.85;5.13;909.8;0.38;72.69
18/05/2017;24.14;20.97;29.26;16.23;909.1;0.39;81.16
19/05/2017;24.42;21.22;29.5;6.7;908.4;0.34;79.71
20/05/2017;23.89;20.77;28.6;15.07;908.8;0.29;82.35
21/05/2017;23.33;20.08;28.25;5.46;911.4;0.61;79.48
22/05/2017;22.95;19.15;27.72;8.97;912.1;0.5;79.93
23/05/2017;24.73;19.96;31.16;1.46;910.4;0.54;73.55
24/05/2017;24.37;19.72;30.65;3.08;909.6;0.61;79.02
25/05/2017;24.4;20.83;29.21;5.88;910.8;0.32;80.5
26/05/2017;23.58;21.2;26.98;8.81;912.5;0.48;83.19
27/05/2017;23.43;20.05;27.47;15.13;912.6;0.46;83.31
28/05/2017;23.86;20.65;28.3;3.64;912.4;0.31;79.87
29/05/2017;23.49;19.46;28.41;1.81;912.6;0.37;76.4
30/05/2017;23.39;19.3;28.6;8.19;912.8;0.34;79
31/05/2017;23.4;19.6;28.5;16.21;911.7;0.4;83.39
01/06/2017;23.04;19.92;27.65;7.04;911.3;0.55;84.01
02/06/2017;23.95;19.78;29.04;3.8;910.4;0.55;81.72
03/06/2017;23.88;20.62;28.14;0.63;910.6;0.37;79.41
04/06/2017;23.12;20.52;26.05;4.82;909.9;0.44;87.91
05/06/2017;23.82;21.06;26.91;3.92;909.8;0.4;84.33
06/06/2017;24.07;20.91;27.67;3.03;910.2;0.54;83.79
07/06/2017;24.58;20.73;29.49;5.11;910.9;0.22;76.9
08/06/2017;23.6;20.64;27.56;29.4;911.2;0.4;84.62
09/06/2017;23.27;20.71;26.85;14.46;911;0.49;84.88
10/06/2017;23.1;19.6;27.74;7.18;911.6;0.69;80.41
11/06/2017;22.82;18.36;27.98;2.93;912.2;0.56;82.92
12/06/2017;23.62;20.33;28.02;2.26;910.8;0.41;83.64
13/06/2017;23.51;19.97;28.67;5.04;910.1;0.34;82.49
14/06/2017;22;19.89;25.25;19.39;911.4;0.62;90.52
15/06/2017;21.5;19.8;24.14;14.39;911.8;0.36;91.16
16/06/2017;21.38;18.8;24.7;19.61;910.4;0.42;90.3
17/06/2017;21.63;19.79;24.3;6.42;908.6;0.67;92.98
18/06/2017;22;19.1;26.69;6.82;907.2;0.83;89.29
19/06/2017;21.93;19.68;24.87;21.89;907.7;1.03;89.5
20/06/2017;21.55;19.67;24.07;20.88;909.1;0.45;92.97
21/06/2017;21.85;18.75;25.56;10.72;910.4;0.46;86.17
22/06/2017;21.4;19.23;24.09;3.11;911.2;0.48;88.84
23/06/2017;22.04;18.8;26.14;1.39;910.7;0.44;85.77
24/06/2017;22.9;19.81;26.89;2.2;911.8;0.47;88.06
25/06/2017;22.75;20.24;26.91;2.63;912.9;0.6;86.99
26/06/2017;22.62;19.55;27.05;4.55;912.4;0.55;83.51
27/06/2017;22.94;19.83;27.64;10.6;911.9;0.55;81.7
28/06/2017;22.56;19;27.05;9.6;911.8;0.51;82.32
29/06/2017;22.96;19.92;27.75;1.16;912.2;0.61;81.26
30/06/2017;22.41;17.53;27.56;2.63;912.4;0.64;80.47
01/07/2017;22.67;19.73;26.67;7.18;912.9;0.81;88.51
02/07/2017;22.44;19.95;26.27;4.49;914;0.7;88.63
03/07/2017;22.26;19.34;26.81;3.22;913.8;0.84;84.86
04/07/2017;21.84;18.95;25.76;18.68;913.1;0.65;89.23
05/07/2017;22.11;19.01;26.46;15.25;912.9;0.45;87.82
06/07/2017;21.66;19.13;25.12;9.75;913.3;0.68;90.66
07/07/2017;22.38;18.94;26.95;4.72;913.1;0.5;86.47
08/07/2017;22.26;19.46;26.63;1.41;913.2;0.64;86.07
09/07/2017;22.38;18.63;27.45;0.7;913.4;0.67;82.95
10/07/2017;22.44;19.39;26.99;1.79;912.9;0.66;85.79
11/07/2017;22.11;18.9;26.5;7.94;912.4;0.71;89.18
12/07/2017;21.63;18.92;24.34;14.97;913.1;0.74;91.39
13/07/2017;20.61;17.23;24.79;10.61;914.1;0.42;87.75
14/07/2017;20.98;18.57;24.92;2.07;914.7;0.54;86.3
15/07/2017;21.61;18.65;25.83;5.46;914.2;0.69;88.83
16/07/2017;22.25;18.77;26.87;8.38;913.1;0.51;87.51
17/07/2017;22.58;18.91;27.11;12.33;912.4;0.63;86.01
18/07/2017;21.95;17.98;26.89;1.04;913.4;0.7;84.17
19/07/2017;22.21;19.05;26.58;1.35;914.3;0.78;85.15
20/07/2017;22.07;19.89;25.36;5.32;913.8;0.83;91.23
21/07/2017;21.6;18.81;24.73;0.62;913.2;0.69;91.18
22/07/2017;22.14;17.96;26.96;0.77;913.1;0.69;84.35
23/07/2017;22.72;19.39;27.33;1.04;912.1;0.5;86.16
24/07/2017;22.51;19.21;26.59;1.15;912.4;0.63;89.21
25/07/2017;22.42;18.93;26.67;1.92;913.4;0.74;87.73
26/07/2017;22.26;19.6;26.35;3.12;913.3;0.93;86.1
27/07/2017;21.95;19.02;26.08;4.53;912.5;0.78;88.7
28/07/2017;22.47;19.12;26.99;3.94;912.5;0.73;86.46
29/07/2017;22.93;19.64;27.54;25.61;912.7;0.45;84.44
30/07/2017;22.8;19.84;27.62;26.18;912.9;0.53;83.93
31/07/2017;22.16;18.52;26.35;17.79;913.1;0.59;81.44
01/08/2017;22.4;18.53;27.04;6.75;912.9;0.57;82.24
02/08/2017;22.61;18.42;27.37;5.4;913.3;0.52;85.73
03/08/2017;22.63;18.87;27.6;2.11;914.2;0.6;84.64
04/08/2017;22.76;19.81;26.4;2.82;913.7;0.69;87.87
05/08/2017;22.65;20.71;26.01;6.61;912.5;0.64;92.22
06/08/2017;22.52;19.83;26.43;2.74;911.5;0.6;89.26
07/08/2017;22.6;19.66;26.46;2.26;910.5;0.25;87.01
08/08/2017;22.75;19.58;26.56;0.29;910.4;0.5;86.08
09/08/2017;22.38;19.73;25.86;3.59;912;0.43;86.99
10/08/2017;21.27;18.44;24.73;6.57;914;0.51;86.45
11/08/2017;21.79;18.06;26.66;1.57;914;0.51;84.48
12/08/2017;22.13;18.73;26.42;1.46;913;0.75;87.03
13/08/2017;22.3;18.41;27.27;5.9;912.5;0.61;85.02
14/08/2017;21.81;17.03;27.05;10.35;911.9;0.48;84.8
15/08/2017;22.41;18.58;27.21;3.9;912.2;0.63;85.27
16/08/2017;22.68;19.12;27.42;0.33;912.7;0.66;84.8
17/08/2017;22.72;19.04;27.61;0.4;912.9;0.64;83.26
18/08/2017;22.31;18.52;27.12;0.48;912.8;0.8;83.51
19/08/2017;22;18.96;26.51;0.93;912.1;0.77;86.11
20/08/2017;21.62;17.85;26.25;9.61;911.5;0.73;86.75
21/08/2017;22.48;19.15;27.09;3.28;911.9;0.44;84.84
22/08/2017;23.07;19.46;27.85;1.19;912;0.38;84.31
23/08/2017;22.96;20.25;27.24;11;911;0.37;84.95
24/08/2017;22.83;19.15;27.25;5.61;909.3;0.38;86.01
25/08/2017;22.8;19.77;27.39;3.35;910.7;0.75;85.15
26/08/2017;22.87;19.17;27.22;0.65;912.3;0.47;82.07
27/08/2017;23.16;17.92;28.62;0.92;911.2;0.6;78.27
28/08/2017;23.03;18.54;28.41;0.33;911;0.43;78.87
29/08/2017;22.29;18.72;26.46;4.87;911.7;0.37;85.82
30/08/2017;22.94;19.3;27.9;8.96;912.1;0.47;83.56
31/08/2017;22.18;18.62;26.66;10.49;912.4;0.49;83.1
01/09/2017;22.7;18.13;27.76;9.36;912.6;0.46;82.16
02/09/2017;22.7;19.57;26.99;8.97;913.5;0.53;86.82
03/09/2017;21.86;19.79;25.19;14.22;913.5;0.68;90.92
04/09/2017;22.58;18.9;27.62;3.97;912.4;0.51;84.45
05/09/2017;23.05;19.05;27.63;2.8;911.8;0.38;85.57
06/09/2017;23.75;19.77;28.42;2.36;911.1;0.29;83.37
07/09/2017;23.54;20.34;28.03;2.63;911;0.3;84.8
08/09/2017;23.08;20.13;27.35;0.99;910.5;0.39;84.37
09/09/2017;23.36;19.81;27.96;1.78;909.6;0.39;81.87
10/09/2017;22.62;19.43;26.53;5.31;909.5;0.38;85.33
11/09/2017;21.42;19.86;24.11;22.42;910.5;0.46;91.91
12/09/2017;21.93;19.63;25.28;23.67;911.3;0.3;90.92
13/09/2017;22.76;19.72;26.86;10.09;911.9;0.41;88.09
14/09/2017;23.07;19.87;26.25;0.4;912.2;0.53;86.25
15/09/2017;23.42;19.59;28.3;0.64;911.6;0.46;82.53
16/09/2017;23.3;19.23;28.2;2.92;911.4;0.49;83.63
17/09/2017;23.17;20.77;27.29;6.07;911;0.53;87.69
18/09/2017;22.39;19.97;25.89;12.96;911.1;0.28;88.73
19/09/2017;22.24;19.89;25.38;4.09;911.7;0.44;89.76
20/09/2017;22.64;17.86;27.86;8.83;911.4;0.43;84.39
21/09/2017;22.94;19.47;27.9;8.22;910.3;0.5;87.08
22/09/2017;22.41;19.18;26.97;20.3;909.5;0.51;89.75
23/09/2017;21.96;18.93;25.4;9.23;909;0.41;90.36
24/09/2017;22.14;20.04;25.26;14.27;909;0.75;93.97
25/09/2017;21.55;18.97;25.47;4.27;909.4;0.72;90.02
26/09/2017;22.48;18.17;27.45;0.51;908.6;0.65;85.51
27/09/2017;22;19.39;25.3;0.71;908.8;0.61;87.05
28/09/2017;22.43;19.49;26.39;3.29;909;0.43;86.25
29/09/2017;22.23;20.29;25.4;31.61;909;0.41;91
30/09/2017;21.47;19.2;24.19;22.81;909.3;0.34;89.56
01/10/2017;21.34;18.34;24.54;7.38;907.8;0.47;90.67
02/10/2017;21.62;18.9;25.63;29.56;908;0.38;90.44
03/10/2017;22.25;18.79;26.69;28.76;909.5;0.31;85.77
04/10/2017;21.78;19.46;24.98;8.71;909;0.61;92.95
05/10/2017;21.33;19.3;24.78;14.28;906.6;0.88;90.74
06/10/2017;21.36;18.7;25;13.1;907.7;0.4;89.84
07/10/2017;22.2;19.81;26.38;3.01;910.2;0.76;89.42
08/10/2017;22.73;19.31;26.73;0.65;910.9;0.69;87.24
09/10/2017;22.45;19.81;25.72;1.86;909.9;0.41;89.13
10/10/2017;21.72;19.02;24.7;6.07;910.1;0.37;90.47
11/10/2017;20.95;18.2;25.23;13.82;910.7;0.5;89.57
12/10/2017;21.19;17.97;25.61;3.22;910.7;0.61;88.58
13/10/2017;21.33;18.21;25.81;1.11;911.1;0.68;89.1
14/10/2017;21.88;18.62;26.1;0.7;911.7;0.66;88.44
15/10/2017;22.15;19.35;26.22;2.27;912.2;0.7;89.99
16/10/2017;22.25;19.68;26.26;0.67;912.1;0.89;89.46
17/10/2017;22.46;19.35;26.84;2.59;912;0.82;89.28
18/10/2017;22.37;19.66;26.49;7.23;912.1;0.78;91.69
19/10/2017;22.13;19.91;25.91;2.22;911.6;0.83;88.68
20/10/2017;21.93;19.56;26.02;2.13;911.1;0.78;88.9
21/10/2017;21.73;19.11;25.63;3.03;910.8;0.68;90.41
22/10/2017;22.01;19.42;25.96;4.12;910.5;0.32;92.1
23/10/2017;21.7;19.51;25.65;4.11;910.7;0.56;89.47
24/10/2017;21.31;18.63;25.2;6.06;909.9;0.63;91.06
25/10/2017;20.66;19.47;22.74;25.04;910.7;1.62;93.63
26/10/2017;18.13;15.34;20.59;5.04;911.4;1.56;90.54
27/10/2017;19.06;15.15;23.78;3.45;909.6;0.62;91.35
28/10/2017;20.37;18.07;24.36;15.82;910;0.52;92.14
29/10/2017;19.79;17.15;23.97;1.36;912.8;0.69;88.42
30/10/2017;19.39;15.77;24.03;1.03;913.3;0.79;87.66
31/10/2017;20.42;17.27;25;0.33;913;0.8;88.52
01/11/2017;20.78;17.68;25.6;0.1;912.6;0.74;88.64
02/11/2017;21.63;18.49;26.42;0.17;913.1;0.74;88.27
03/11/2017;21.02;18.33;24.9;0.55;913.2;0.97;89.8
04/11/2017;20.44;16.89;25.31;0.72;912.5;1.03;88.34
05/11/2017;20;16.68;24.99;1.84;913;0.9;90.01
06/11/2017;20.77;17.51;25.57;1.51;913.2;0.84;89.75
07/11/2017;20.88;18.47;25.08;3.9;912;1.02;91.26
08/11/2017;19.62;16.43;24.07;1.31;911.6;1.08;89.37
09/11/2017;18.85;15.16;23.7;0.23;912.1;1.09;87.42
10/11/2017;19.24;16.15;23.72;2.1;911.6;1.39;89.78
11/11/2017;20.41;18.11;24.61;4.44;910.8;1.23;90.3
12/11/2017;21.17;18.18;25.34;4.98;910.4;1.11;91.35
13/11/2017;20.13;17.27;23.36;10.19;910.8;1.03;94.46
14/11/2017;19.47;16.97;23.32;6.03;911.3;1.2;91.96
15/11/2017;20.05;17.55;24.43;2.71;911.7;1;90
16/11/2017;19.63;16.61;24.26;2.36;912.9;0.97;90.23
17/11/2017;18.9;16.25;23.47;1.57;913.2;1.01;89.45
18/11/2017;18.51;14.71;23.88;0.01;911.9;0.78;86.77
19/11/2017;18.89;14.69;24.06;0.19;912.1;0.72;89.41
20/11/2017;18.4;15.07;23.04;0.7;912.9;1.03;88.3
21/11/2017;19.48;15.22;24.8;0;911.7;0.61;84.36
22/11/2017;20.43;15.74;25.98;0.31;911.5;0.42;84.96
23/11/2017;18.5;16.26;21.81;0.75;913.1;1.01;89.43
24/11/2017;17.78;15.28;22.24;0.06;913.3;1;86.44
25/11/2017;18.65;13.66;24.57;0;913.2;0.67;85.91
26/11/2017;19.25;15.69;24.18;0.29;913;1.07;88.15
27/11/2017;17.55;14.72;21.74;1;913;1.39;87.8
28/11/2017;17.55;13.14;22.88;0.01;913.3;0.93;87.79
29/11/2017;18.92;15.45;23.82;0.18;913.9;1.05;88.74
30/11/2017;18.47;15.75;22.14;0.88;913.4;1.21;91.53
01/12/2017;19.49;16.42;24.03;1.28;913.2;1.19;89.57
02/12/2017;19.13;16.35;23.54;2.63;913;1.15;91.52
03/12/2017;19.15;16.31;23.54;1.11;912.2;1.13;89.8
04/12/2017;19.83;16.08;24.64;0.16;912.3;0.84;89.25
05/12/2017;20;16.67;24.74;0.09;912.9;0.82;88.75
06/12/2017;20.42;17.06;24.7;0.47;912.7;0.86;91.25
07/12/2017;20.41;18.23;24.25;6.99;912;0.73;90.22
08/12/2017;20.95;17.87;25.5;9.33;910.7;0.31;88.81
09/12/2017;17.02;13.27;19.54;4.67;915.4;1.89;90.78
10/12/2017;12.42;11.05;14.37;0.92;918.7;2.29;86.98
11/12/2017;13.49;12;16.3;0.02;917.5;1.76;87.19
12/12/2017;14.49;11.58;18.55;0.27;916.1;1.33;88.62
13/12/2017;15.05;12.5;19.2;0.38;915.4;1.25;87.61
14/12/2017;17.61;11.96;24.49;0.02;913.1;0.57;85.99
15/12/2017;19.85;15.25;25.8;0.04;912.7;0.59;88.52
16/12/2017;20.23;16.88;25.04;0.02;913.3;0.82;89.77
17/12/2017;19.58;15.79;24.32;0.06;914.1;0.82;87.84
18/12/2017;20.31;16.65;25.01;0.32;914.4;0.94;89.48
19/12/2017;20.32;16.92;24.68;0.53;914.5;0.86;88.48
20/12/2017;19.5;16.02;24.05;0.16;914;0.78;85.71
21/12/2017;19.84;16.56;24.51;0;913.7;0.76;86.43
22/12/2017;19.67;15.96;24.5;0.01;913.5;0.74;87.05
23/12/2017;19.8;16.7;24.57;0.03;914.3;0.83;86.94
24/12/2017;19.51;16.31;23.87;0.38;915.1;1.05;87.71
25/12/2017;18.36;16.09;22.58;2;915.8;1.27;89.9
26/12/2017;19.14;16.18;23.69;1.36;915.4;1;89.87
27/12/2017;18.86;15.66;23.32;0.68;915.6;1.1;88
28/12/2017;18.9;16.01;23.46;0.63;915.4;1.16;88.02
29/12/2017;19.3;16.32;23.7;1.05;915.3;1.03;89.11
30/12/2017;18.97;15.67;23.91;0.46;915.3;0.96;87.96
31/12/2017;18.51;15.9;22.67;0.07;915.4;0.98;87.69
01/01/2018;19.1;15.73;23.95;0.64;915.6;0.96;88.55
02/01/2018;18.27;15.85;21.95;3.69;914.8;1.09;91.66
03/01/2018;17.86;14.45;21.58;3.8;914.7;1.35;90.43
04/01/2018;16.59;13.95;21.1;2.53;916.1;1.57;89.82
05/01/2018;15.86;13.49;20.26;1.48;917.4;1.47;88.92
06/01/2018;16.12;13.26;20.57;0.35;916.9;1.48;86.6
07/01/2018;16.62;13.89;21.06;0.77;915.5;1.29;86.61
08/01/2018;17.91;13.07;24.46;0.06;913.6;0.67;86.16
09/01/2018;18.2;15.1;23.03;0.01;913.6;1.04;87.67
10/01/2018;18.17;13.98;24.1;0;912.6;0.66;84.29
11/01/2018;19.57;14.16;26.15;0;911.3;0.73;79.55
12/01/2018;18.48;14.52;24.29;0.19;913.7;1;79.68
13/01/2018;15.63;13.15;17.94;1.7;917.2;1.64;89.52
14/01/2018;13.14;11.77;15.35;0.13;918.3;2.07;83.99
15/01/2018;14.46;12.14;17.26;0.04;916.6;1.88;87.28
16/01/2018;15.26;13.29;17.71;0.82;916.5;1.44;92.28
17/01/2018;14.56;12.6;17.47;0.68;917.4;1.77;86.59
18/01/2018;15.11;12.19;18.45;3.17;916.3;1.57;93.01
19/01/2018;17.6;15.23;22.35;1.25;915.1;1.3;88.18
20/01/2018;18.44;15.17;22.92;1.21;913.5;0.98;91.21
21/01/2018;19.95;16.23;25.19;0.26;912;0.72;85.73
22/01/2018;20.3;16.83;25.72;0.07;911.3;0.72;82.7
23/01/2018;19.96;16.43;25.08;1.52;911.9;0.92;86.09
24/01/2018;19.49;16.51;24.24;2.38;913.3;1.01;86.5
25/01/2018;19.55;16.54;24.26;0.55;913.8;1.28;83.13
26/01/2018;19.14;15.74;24.22;0.64;913.4;1.16;84.74
27/01/2018;19.89;15.74;25.56;0.1;911.7;0.79;82.68
28/01/2018;20.36;16.49;25.86;0.69;911.1;0.88;82.02
29/01/2018;19.94;17.34;24.53;4.26;911.6;1.27;86.17
30/01/2018;19.69;17.35;23.8;16.14;912.4;1.73;89.29
31/01/2018;18.86;15.64;23.26;7.73;913.1;1.45;89.31
01/02/2018;19.33;15.43;25.04;1.73;913.5;1.02;87.29
02/02/2018;19.76;16.37;24.82;0.92;914.7;1.14;83.43
03/02/2018;19.04;16.17;23.71;3.3;913.9;1.28;87.96
04/02/2018;19.6;15.56;25.52;0.6;912.9;0.83;84.07
05/02/2018;20.12;15.98;25.75;0.31;913.3;0.86;81.86
06/02/2018;20.01;16.39;25.37;0.28;914;0.89;82.03
07/02/2018;20.56;15.47;26.5;0.26;913.8;0.73;81.92
08/02/2018;20.39;17.03;25.52;0.29;914;1.04;79.98
09/02/2018;19.84;15.79;25.66;0.25;913.2;0.92;75.23
10/02/2018;20.58;16.17;27.35;0.18;912.7;0.68;74.55
11/02/2018;21.06;15.67;28.23;0.01;912.3;0.52;71.27
12/02/2018;20.43;15.21;26.65;0.43;914.5;0.99;78.45
13/02/2018;20.25;16.14;26.36;0.49;916.3;1.19;78.1
14/02/2018;19.65;15.48;25.22;0.01;916.6;1.37;77.2
15/02/2018;19.73;15.51;25.81;0;916;1.19;72.32
16/02/2018;19.58;14.69;25.75;0;914.8;1.06;75.54
17/02/2018;19.73;14.21;26.34;0.1;915.1;0.79;73.45
18/02/2018;20.44;16.36;27.05;0.16;913.9;0.86;70.71
19/02/2018;20.47;14.86;27.95;0.33;913.4;0.73;66.38
20/02/2018;21.22;15.24;29.26;0.77;913.8;0.62;67.79
21/02/2018;20.68;15.06;28.31;1.66;914.9;0.74;72.28
22/02/2018;20.55;14.41;27.99;0.02;915.4;0.71;70.43
23/02/2018;20.89;16.35;27.49;1.58;915.3;0.88;74.62
24/02/2018;21.31;16.83;28.46;0.3;913.7;0.63;62.98
25/02/2018;21.07;14.25;28.57;0.13;913.6;0.53;61.55
26/02/2018;21.26;14.73;29.9;0.07;914;0.64;54.38
27/02/2018;20.86;15.77;27.93;0.01;914.6;0.93;68.18
28/02/2018;20.93;15.54;28.39;0;913.3;0.69;61.79
01/03/2018;22.3;15.12;31.32;0;912.1;0.4;57.21
02/03/2018;21.88;16.45;29.13;0;913.4;0.88;67.02
03/03/2018;21.33;16.94;27.8;0;913.9;1.09;69.57
04/03/2018;20.19;14.61;27.83;0;913.2;1.26;69.3
05/03/2018;20.35;14.04;28.68;0;911.9;0.97;66.47
06/03/2018;20.97;15.07;29.82;0;911.2;0.64;55.92
07/03/2018;20.73;14.29;29.42;0;912.5;0.94;62.44
08/03/2018;20.83;15.33;28.4;0;913.3;1.28;66.11
09/03/2018;21.5;15.14;30.31;0;912.2;0.83;57.38
10/03/2018;23.72;16.21;33.67;0;910.2;0.48;55.13
11/03/2018;25.18;17.45;33.76;0;909.6;0.37;56.68
12/03/2018;24.63;18.89;32.8;0;911.2;0.88;62.41
13/03/2018;22.58;16.06;30.12;0.3;912.5;1.07;65.28
14/03/2018;21.87;17.94;28.09;6.58;913.8;1.17;78.65
15/03/2018;21.23;17.76;27.47;4.4;913.9;1.31;79.08
16/03/2018;22.97;16.88;30.97;1.2;912.6;0.68;69.27
17/03/2018;24.61;18.45;32.54;0;912;0.48;61.61
18/03/2018;25.08;18.93;33.04;0;910.6;0.37;56.56
19/03/2018;25.03;18.68;33.38;0;908.6;0.45;50.26
20/03/2018;24.32;16.5;32.48;0;908.9;0.49;53.73
21/03/2018;23.17;18.47;29.59;0;912.1;0.98;68.57
22/03/2018;22.34;18.09;28.94;0.17;915.3;1.56;66.74
23/03/2018;21.48;17.29;27.83;0.75;915.3;1.56;71.83
24/03/2018;21.77;16.24;29.38;0.01;913.5;1.01;62.32
25/03/2018;23.03;15.68;31.84;0;911.8;0.7;58.22
26/03/2018;24.29;17.66;32.49;0.02;912.1;0.84;58.7
27/03/2018;24.4;18.57;32.21;0.03;912;0.9;60.74
28/03/2018;24.43;18.03;32.44;0.01;910.9;0.68;56.7
29/03/2018;25.54;17.9;34.46;0;910.3;0.53;51.31
30/03/2018;25.1;18.63;32.9;0.02;911.9;0.63;51.68
31/03/2018;23.17;18.57;30.48;0;913.2;1.18;58.46
01/04/2018;21.86;16.43;28.83;0;912.4;1.16;61.15
02/04/2018;23.19;16.18;31.33;0.06;911.1;0.51;54.55
03/04/2018;24.12;17.56;31.83;0.92;910.1;0.34;58.98
04/04/2018;24.83;19.15;32.76;1.27;910.8;0.49;62.81
05/04/2018;23.74;18.86;30.55;0.6;912.4;0.65;61.89
06/04/2018;23.89;17.22;31.63;0.32;911.6;0.34;59.17
07/04/2018;24.74;18.63;32.37;0.39;910.2;0.94;58.79
08/04/2018;25.83;18.13;34.22;0;909.9;0.31;51.06
09/04/2018;24.97;20.33;31.2;0.99;910.9;0.41;62.22
10/04/2018;24.2;20.2;30.66;5.46;912.4;0.37;70.91
11/04/2018;23.34;18.22;30.76;3.06;913.2;0.59;69.07
12/04/2018;23.86;18.51;30.71;0.3;913.1;0.76;62.68
13/04/2018;24.64;17.9;32.45;0.72;911.5;0.45;60.18
14/04/2018;25.23;20.17;32.18;0.65;910.5;0.72;62.78
15/04/2018;23.45;20.27;28.04;1.28;913.3;0.84;71.14
16/04/2018;20.89;16.91;26.04;2.03;915.6;1.76;76.97
17/04/2018;20.9;16.58;27.5;0.51;914.4;1.45;73.98
18/04/2018;23.91;17.49;32.05;0.25;912.6;0.77;63.28
19/04/2018;23.91;18.46;31.39;0.6;913.2;1.1;65.74
20/04/2018;23.84;18.93;31.12;0.2;913.3;1.24;65.64
21/04/2018;24.68;19.04;32.08;4.09;911.9;0.79;65.19
22/04/2018;25.22;19.79;33.61;2.17;911.6;0.48;59.64
23/04/2018;25.05;18.92;33.15;1.53;912.2;0.84;62.06
24/04/2018;25.28;19.99;32.56;0.4;912.7;0.73;63.95
25/04/2018;25.26;19.98;32.44;0.71;912.2;0.75;64.2
26/04/2018;24.28;18.89;32.05;9.95;911.1;0.28;69.83
27/04/2018;23.96;20.5;29.5;4.25;910.9;0.3;75.19
28/04/2018;23.45;19.72;29.07;1.06;912.1;0.77;72.78
29/04/2018;23.85;19.01;30.27;0.39;913.4;0.93;70.15
30/04/2018;24.02;19.95;30.49;1.9;913.5;0.79;71.19
01/05/2018;25.02;19.9;32.38;0.64;913;0.67;64.52
02/05/2018;25.09;20.32;32.28;0.39;913.1;0.85;65.24
03/05/2018;24.86;19.64;31.62;0.08;912.6;0.87;65.45
04/05/2018;24.9;19.31;32.26;0.29;911.6;0.8;61.55
05/05/2018;23.96;18.07;31.45;0.21;911.7;0.87;60.54
06/05/2018;23.37;16.9;31.16;0.01;913.5;0.91;59.53
07/05/2018;22.19;16.58;28.76;0.29;914.3;0.84;65.65
08/05/2018;22.96;17.78;28.86;0.3;913.8;0.93;66.38
09/05/2018;23.77;18.37;30.14;0.29;912.9;0.55;60.27
10/05/2018;23.89;18.76;29.79;0.5;912.7;0.45;58.97
11/05/2018;24.19;18.72;31.12;6.42;912.6;0.55;67.39
12/05/2018;23.56;20.77;28.04;5.11;912.2;0.42;77.25
13/05/2018;24.3;19.69;30.16;7.66;910.9;0.42;72.31
14/05/2018;23.26;20.21;27.75;9.25;910.4;0.41;79.72
15/05/2018;24.19;19.61;30.92;12.17;910.3;0.39;74.78
16/05/2018;24.88;19.59;31.81;2.8;910.4;0.47;68.1
17/05/2018;24.8;19;32.01;1.86;910;0.35;67.74
18/05/2018;24.68;19.28;31.99;2.09;909.5;0.38;69.96
19/05/2018;23.75;20.6;28.75;16.39;909.8;0.33;81.22
20/05/2018;24.67;20.61;30.58;1.76;910.2;0.44;73.26
21/05/2018;24.97;19.83;31.72;1.9;909.8;0.55;67.36
22/05/2018;24.87;19.07;31.78;2.17;909.5;0.35;66.72
23/05/2018;23.98;20.94;28.41;1.53;910.8;0.45;74.28
24/05/2018;23.7;19.98;28.41;8.23;911.2;0.23;79.85
25/05/2018;23.54;20.88;27.98;11.46;909.8;0.42;81.69
26/05/2018;24.13;20.55;29.75;2.16;909;0.51;74.55
27/05/2018;24.52;20.65;30.37;7.78;909.3;0.69;74.93
28/05/2018;24.27;19.56;31.11;6.19;909.5;0.68;75.67
29/05/2018;24.21;20.15;30.53;11.54;909.8;0.7;78.27
30/05/2018;24.37;20.4;30.06;1.75;909.7;0.6;76.24
31/05/2018;23.79;19.81;29.34;7.99;909.6;0.5;78.45
01/06/2018;23.04;19.1;28.61;9.16;910.4;0.5;76.03
02/06/2018;21.98;18.98;26.51;7.33;911.1;0.51;82.51
03/06/2018;21.64;19.32;25.88;19.9;913.1;0.48;87.82
04/06/2018;21.96;19.38;25.97;5.63;913.4;0.62;86.5
