Regiones,Fecha,Mes,Year,Fec,Latitud,Longitud,Altura,Variedad,Fenologia,Hojas Evaluadas,Hojas con Roya,Incidencia,cat_Variedad,tipo_de_datos
Santa Barbara,3/31/2018,Marzo,2018,3,14.8295002,-88.46264648,1331,CATUAI,Floracion Loca,560,14,2.5,Susceptibles,a realizar
Copan,3/30/2018,Marzo,2018,3,14.30000019,-88.5,1409,CATUAI,Hojas Nuevas Mayor al 30%,749,0,0,Susceptibles,a realizar
Copan,3/29/2018,Marzo,2018,3,14.39710045,-88.47579956,1450,CATUAI,Hojas Nuevas Mayor al 30%,581,99,17.04,Susceptibles,a realizar
Olancho,3/30/2018,Marzo,2018,3,14.68593979,-86.53935242,1204,CATUAI,Floracion,1077,18,1.67,Susceptibles,a realizar
Cortes,3/27/2018,Marzo,2018,3,15.11009979,-87.41359711,1428,CATUAI,Madurez Fisiologica,1166,199,17.07,Susceptibles,a realizar
Comayagua,3/30/2018,Marzo,2018,3,14.32999992,-87.29000092,1395,CATURRA,Fin de Cosecha,470,88,18.72,Susceptibles,a realizar
Copan,3/28/2018,Marzo,2018,3,14.56459999,-88.56189728,1308,CATUAI,Floracion Loca,698,23,3.3,Susceptibles,a realizar
Copan,3/31/2018,Marzo,2018,3,14.6534586,-89.07318115,1126,CATUAI,Floracion,924,11,1.19,Susceptibles,a realizar
Copan,3/31/2018,Marzo,2018,3,14.39999962,-88.40000153,1330,CATUAI,Hojas Nuevas Mayor al 30%,573,13,2.27,Susceptibles,a realizar
Cortes,3/29/2018,Marzo,2018,3,15.15375805,-87.63635254,1171,CATUAI,Hojas Nuevas Mayor al 30%,760,113,14.87,Susceptibles,a realizar
Copan,1/23/2018,Enero,2018,1,14.6534586,-89.07318115,1126,CATUAI,Fin de Cosecha,839,9,1.07,Susceptibles,a realizar
Comayagua,1/24/2018,Enero,2018,1,14.42083263,-87.77027893,1171,CATUAI,Inicio de Cosecha,729,131,17.97,Susceptibles,a realizar
Comayagua,3/27/2018,Marzo,2018,3,14.23999977,-87.90000153,1420,CATUAI,Floracion,862,33,3.83,Susceptibles,a realizar
Comayagua,1/25/2018,Enero,2018,1,14.60000038,-87.90000153,1310,CATUAI,Madurez Fisiologica,790,37,4.68,Susceptibles,a realizar
Copan,1/24/2018,Enero,2018,1,14.66378975,-88.96663666,1490,CATUAI,Madurez Fisiologica,499,13,2.61,Susceptibles,a realizar
Francisco Morazan,3/27/2018,Marzo,2018,3,14.37356663,-86.82189178,1116,CATUAI,Hojas Nuevas Mayor al 30%,567,23,4.06,Susceptibles,a realizar
Comayagua,3/31/2018,Marzo,2018,3,14.48569965,-87.31430054,1260,ICATU,Floracion Loca,1005,28,2.79,Susceptibles,a realizar
El Paraiso,1/16/2018,Enero,2018,1,13.48069954,-86.24295044,1105,CATUAI,Madurez Fisiologica,609,164,26.93,Susceptibles,a realizar
Francisco Morazan,3/31/2018,Marzo,2018,3,13.19557953,-86.4992981,1406,CATUAI,Hojas Nuevas Mayor al 30%,1035,43,4.15,Susceptibles,a realizar
Francisco Morazan,1/25/2018,Enero,2018,1,14.35999966,-87.3259964,1435,CATUAI,Floracion,462,89,19.26,Susceptibles,a realizar
Santa Barbara,1/24/2018,Enero,2018,1,14.84029961,-88.43665314,1448,CATUAI,Madurez Fisiologica,563,0,0,Susceptibles,a realizar
Francisco Morazan,3/27/2018,Marzo,2018,3,14.35999966,-87.3259964,1435,CATUAI,Floracion,538,90,16.73,Susceptibles,a realizar
Copan,3/29/2018,Marzo,2018,3,14.5,-89,1458,CATUAI,Hojas Nuevas Mayor al 30%,1175,0,0,Susceptibles,a realizar
Comayagua,3/28/2018,Marzo,2018,3,14.89006901,-87.59043121,1125,CATUAI,Hojas Nuevas Mayor al 30%,603,99,16.42,Susceptibles,a realizar
Comayagua,3/31/2018,Marzo,2018,3,14.57077122,-87.9729538,1301,CATUAI,Floracion,1048,24,2.29,Susceptibles,a realizar
Copan,1/23/2018,Enero,2018,1,14.69999981,-89.09999847,1180,CATUAI,Fin de Cosecha,647,17,2.63,Susceptibles,a realizar
Copan,1/25/2018,Enero,2018,1,14.61065865,-88.78356171,1322,CATUAI,Madurez Fisiologica,797,31,3.89,Susceptibles,a realizar
El Paraiso,3/31/2018,Marzo,2018,3,13.48069954,-86.24295044,1105,CATUAI,Hojas Nuevas Mayor al 30%,502,209,41.63,Susceptibles,a realizar
Comayagua,3/30/2018,Marzo,2018,3,14.25,-87.45999908,1410,CATUAI,Hojas Nuevas Mayor al 30%,599,91,15.19,Susceptibles,a realizar
Santa Barbara,3/29/2018,Marzo,2018,3,14.58170033,-88.52380371,1331,CATUAI,Madurez Fisiologica,398,42,10.55,Susceptibles,a realizar
Francisco Morazan,3/31/2018,Marzo,2018,3,14.36987019,-86.83241272,1134,CATUAI,Hojas Nuevas Mayor al 30%,934,75,8.03,Susceptibles,a realizar
Copan,1/25/2018,Enero,2018,1,14.67551994,-89.04837036,1216,CATUAI,Fin de Cosecha,738,11,1.49,Susceptibles,a realizar
Comayagua,3/30/2018,Marzo,2018,3,14.63564777,-87.74925995,1270,PACAS,Madurez Fisiologica,625,67,10.72,Susceptibles,a realizar
Comayagua,3/31/2018,Marzo,2018,3,14.60000038,-87.90000153,1310,CATUAI,Madurez Fisiologica,582,125,21.48,Susceptibles,a realizar
Francisco Morazan,3/27/2018,Marzo,2018,3,14.42599964,-87.3234024,1370,CATUAI,Floracion,799,25,3.13,Susceptibles,a realizar
Santa Barbara,3/28/2018,Marzo,2018,3,14.57509995,-88.52269745,1437,CATUAI,Madurez Fisiologica,583,8,1.37,Susceptibles,a realizar
Copan,3/27/2018,Marzo,2018,3,14.80000019,-88.5,1434,CATUAI,Floracion,989,142,14.36,Susceptibles,a realizar
Copan,3/28/2018,Marzo,2018,3,14.61065865,-88.78356171,1322,CATUAI,Floracion,583,17,2.92,Susceptibles,a realizar
Copan,3/31/2018,Marzo,2018,3,14.59041023,-88.79580688,1180,CATUAI,Floracion Loca,564,39,6.91,Susceptibles,a realizar
Copan,3/31/2018,Marzo,2018,3,14.49124241,-89.15490723,1113,CATUAI,Floracion,665,66,9.92,Susceptibles,a realizar
Santa Barbara,3/30/2018,Marzo,2018,3,14.84029961,-88.43665314,1448,CATUAI,Floracion Loca,470,1,0.21,Susceptibles,a realizar
Copan,3/31/2018,Marzo,2018,3,14.83275032,-88.52153015,1308,CATURRA,Floracion,1236,173,14,Susceptibles,a realizar
Copan,3/27/2018,Marzo,2018,3,14.81343365,-88.5480423,1362,PACAS,Floracion,1115,0,0,Susceptibles,a realizar
Copan,3/29/2018,Marzo,2018,3,14.80000019,-88.5,1412,PACAS,Floracion,1307,181,13.85,Susceptibles,a realizar
Comayagua,3/28/2018,Marzo,2018,3,14.35000038,-87.30000305,1150,ICATU,Hojas Nuevas de 15.1% A 30%,478,10,2.09,Susceptibles,a realizar
Copan,2/19/2018,Febrero,2018,2,14.39999962,-88.40000153,1330,CATUAI,Hojas Nuevas Mayor al 30%,467,46,9.85,Susceptibles,a realizar
Copan,2/20/2018,Febrero,2018,2,14.80000019,-88.5,1358,PACAS,Hojas Nuevas Mayor al 30%,1609,7,0.44,Susceptibles,a realizar
Francisco Morazan,2/22/2018,Febrero,2018,2,14.36901474,-86.8718338,1378,CATUAI,Hojas Nuevas Mayor al 30%,658,12,1.82,Susceptibles,a realizar
Cortes,2/24/2018,Febrero,2018,2,15.1420002,-87.51010132,1479,CATUAI,Madurez Fisiologica,776,71,9.15,Susceptibles,a realizar
Comayagua,2/23/2018,Febrero,2018,2,14.35000038,-87.30000305,1150,ICATU,Hojas Nuevas de 15.1% A 30%,455,74,16.26,Susceptibles,a realizar
El Paraiso,2/19/2018,Febrero,2018,2,14.10999966,-86.72000122,1332,CATUAI,Madurez Fisiologica,751,98,13.05,Susceptibles,a realizar
Copan,2/27/2018,Febrero,2018,2,14.81187916,-88.56421661,1276,CATUAI,Hojas Nuevas Mayor al 30%,984,0,0,Susceptibles,a realizar
Comayagua,2/18/2018,Febrero,2018,2,14.25,-87.47000122,1285,CATUAI,Fin de Cosecha,624,139,22.28,Susceptibles,a realizar
Copan,2/19/2018,Febrero,2018,2,14.39710045,-88.47579956,1450,CATUAI,Madurez Fisiologica,506,67,13.24,Susceptibles,a realizar
Copan,2/26/2018,Febrero,2018,2,14.56000042,-88.62000275,1140,CATUAI,Hojas Nuevas Mayor al 30%,690,94,13.62,Susceptibles,a realizar
Comayagua,2/18/2018,Febrero,2018,2,14.25,-87.47000122,1400,CATUAI,Fin de Cosecha,556,155,27.88,Susceptibles,a realizar
Santa Barbara,2/20/2018,Febrero,2018,2,15.13850403,-88.33464813,1416,CATUAI,Madurez Fisiologica,713,0,0,Susceptibles,a realizar
Santa Barbara,2/22/2018,Febrero,2018,2,14.87769985,-88.41269684,1208,CATUAI,Hojas Nuevas Mayor al 30%,469,131,27.93,Susceptibles,a realizar
Comayagua,3/31/2018,Marzo,2018,3,14.00543308,-87.87953949,1321,CATUAI,Floracion Principal,725,15,2.07,Susceptibles,a realizar
Cortes,3/31/2018,Marzo,2018,3,15.05525017,-87.23021698,1339,CATUAI,Inicio de Cosecha,987,95,9.63,Susceptibles,a realizar
Comayagua,3/31/2018,Marzo,2018,3,14.22999954,-87.94000244,1440,CATUAI,Hojas Nuevas Mayor al 30%,623,38,6.1,Susceptibles,a realizar
Comayagua,2/20/2018,Febrero,2018,2,14.57135296,-87.90657043,1420,PACAS,Madurez Fisiologica,655,12,1.83,Susceptibles,a realizar
Santa Barbara,2/27/2018,Febrero,2018,2,14.89999962,-88.40000153,1198,CATUAI,Floracion,990,28,2.83,Susceptibles,a realizar
Santa Barbara,2/21/2018,Febrero,2018,2,14.92300034,-88.58609772,1157,CATUAI,Hojas Nuevas Mayor al 30%,531,97,18.27,Susceptibles,a realizar
Francisco Morazan,2/22/2018,Febrero,2018,2,14.35099983,-87.32479858,1431,CATUAI,Floracion,908,6,0.66,Susceptibles,a realizar
Santa Barbara,2/27/2018,Febrero,2018,2,14.89999962,-88.40000153,1157,CATUAI,Floracion,509,123,24.17,Susceptibles,a realizar
Copan,2/20/2018,Febrero,2018,2,14.81187916,-88.56421661,1276,CATUAI,Hojas Nuevas Mayor al 30%,1266,0,0,Susceptibles,a realizar
Copan,3/30/2018,Marzo,2018,3,14.5259304,-88.88973999,1200,CATUAI,Floracion Loca,653,0,0,Susceptibles,a realizar
Comayagua,3/27/2018,Marzo,2018,3,14.23999977,-87.81999969,1460,CATUAI,Floracion,960,20,2.08,Susceptibles,a realizar
Copan,3/29/2018,Marzo,2018,3,14.67551994,-89.04837036,1216,CATUAI,Floracion,737,7,0.95,Susceptibles,a realizar
Santa Barbara,3/29/2018,Marzo,2018,3,15.13850403,-88.33464813,1416,CATUAI,Hojas Nuevas Mayor al 30%,739,14,1.89,Susceptibles,a realizar
Comayagua,3/29/2018,Marzo,2018,3,14.42083263,-87.77027893,1171,CATUAI,Hojas Nuevas Mayor al 30%,674,37,5.49,Susceptibles,a realizar
Comayagua,3/31/2017,Marzo,2018,3,14.21695137,-87.95018005,1412,CATUAI,Floracion Principal,1079,233,21.59,Susceptibles,a realizar
Cortes,3/30/2018,Marzo,2018,3,15.1420002,-87.51010132,1479,CATUAI,Madurez Fisiologica,996,108,10.84,Susceptibles,a realizar
Comayagua,3/31/2018,Marzo,2018,3,14.560462,-87.95731354,1398,CATUAI,Hojas Nuevas Mayor al 30%,993,27,2.72,Susceptibles,a realizar
Copan,3/31/2018,Marzo,2018,3,14.42952538,-89.26039886,1173,CATUAI,Floracion,647,17,2.63,Susceptibles,a realizar
Copan,3/29/2018,Marzo,2018,3,14.7426939,-88.58752441,1231,CATUAI,Floracion,1103,22,1.99,Susceptibles,a realizar
Santa Barbara,3/30/2018,Marzo,2018,3,14.85229969,-88.40830231,1395,CATURRA,Hojas Nuevas Mayor al 30%,564,74,13.12,Susceptibles,a realizar
Comayagua,3/31/2018,Marzo,2018,3,14.51183414,-87.84506989,1440,CATUAI,Madurez Fisiologica,533,73,13.7,Susceptibles,a realizar
Francisco Morazan,3/29/2018,Marzo,2018,3,14.41399956,-87.28469849,1445,CATUAI,Floracion,543,8,1.47,Susceptibles,a realizar
Copan,3/30/2018,Marzo,2018,3,14.80000019,-88.5,1328,CATUAI,Floracion,1090,7,0.64,Susceptibles,a realizar
Santa Barbara,3/29/2018,Marzo,2018,3,14.87520027,-88.49069977,1228,CATUAI,Hojas Nuevas Mayor al 30%,619,278,44.91,Susceptibles,a realizar
Cortes,3/28/2018,Marzo,2018,3,15.09916687,-87.3416748,1328,CATUAI,Fin de Cosecha,923,83,8.99,Susceptibles,a realizar
Copan,3/27/2018,Marzo,2018,3,14.80000019,-88.5,1376,PACAS,Floracion,1357,184,13.56,Susceptibles,a realizar
Santa Barbara,3/30/2018,Marzo,2018,3,14.57549953,-88.52279663,1428,CATUAI,Madurez Fisiologica,502,36,7.17,Susceptibles,a realizar
Santa Barbara,3/31/2018,Marzo,2018,3,14.92300034,-88.58609772,1157,CATUAI,Hojas Nuevas Mayor al 30%,515,176,34.17,Susceptibles,a realizar
Santa Barbara,3/28/2018,Marzo,2018,3,14.58310032,-88.53559875,1193,CATUAI,Madurez Fisiologica,524,28,5.34,Susceptibles,a realizar
Santa Barbara,3/29/2018,Marzo,2018,3,15.11520004,-88.52809906,1200,CATUAI,Hojas Nuevas Mayor al 30%,607,88,14.5,Susceptibles,a realizar
El Paraiso,3/27/2018,Marzo,2018,3,14.10999966,-86.72000122,1332,CATUAI,Floracion Loca,698,99,14.18,Susceptibles,a realizar
Francisco Morazan,3/30/2018,Marzo,2018,3,14.36901474,-86.8718338,1378,CATUAI,Hojas Nuevas Mayor al 30%,843,16,1.9,Susceptibles,a realizar
Cortes,3/31/2018,Marzo,2018,3,15.01294327,-87.35038757,1400,PACAS,Hojas Nuevas Mayor al 30%,669,22,3.29,Susceptibles,a realizar
Copan,4/24/2018,Abril,2018,4,14.81343365,-88.5480423,1362,PACAS,Floracion,808,0,0,Susceptibles,a realizar
Comayagua,4/24/2018,Abril,2018,4,14.78559971,-87.5039978,1401,CATUAI,Floracion,615,33,5.37,Susceptibles,a realizar
Francisco Morazan,4/26/2018,Abril,2018,4,13.19557953,-86.4992981,1406,CATUAI,Floracion Principal,941,18,1.91,Susceptibles,a realizar
Olancho,4/24/2018,Abril,2018,4,14.68593979,-86.53935242,1204,CATUAI,Floracion,1021,3,0.29,Susceptibles,a realizar
Comayagua,4/25/2018,Abril,2018,4,14.31999969,-87.29000092,1466,CATURRA,Floracion,816,32,3.92,Susceptibles,a realizar
Comayagua,1/24/2018,Enero,2018,1,14.47000027,-88.26000214,1443,CATUAI,Madurez Fisiologica,868,92,10.6,Susceptibles,a realizar
Copan,4/25/2018,Abril,2018,4,14.42952538,-89.26039886,1173,CATUAI,Floracion Principal,473,0,0,Susceptibles,a realizar
Comayagua,1/26/2018,Enero,2018,1,14.85779953,-87.5561676,1270,CATUAI,Madurez Fisiologica,846,107,12.65,Susceptibles,a realizar
Olancho,1/31/2018,Enero,2018,1,14.60000038,-86.69999695,1200,CATURRA,Madurez Fisiologica,503,117,23.26,Susceptibles,a realizar
Comayagua,4/26/2018,Abril,2018,4,14.57077122,-87.9729538,1301,CATUAI,Floracion Principal,1020,36,3.53,Susceptibles,a realizar
Copan,4/26/2018,Abril,2018,4,14.58747578,-89.10412598,1457,CATUAI,Floracion Principal,537,0,0,Susceptibles,a realizar
Francisco Morazan,1/25/2018,Enero,2018,1,14.61325073,-86.77362061,1327,CATUAI,Madurez Fisiologica,1242,97,7.81,Susceptibles,a realizar
Comayagua,4/25/2018,Abril,2018,4,14.52999973,-88.26999664,1157,CATUAI,Floracion,711,32,4.5,Susceptibles,a realizar
Copan,4/26/2018,Abril,2018,4,14.7426939,-88.58752441,1116,PACAS,Floracion,1127,9,0.8,Susceptibles,a realizar
Cortes,4/25/2018,Abril,2018,4,15.09916687,-87.3416748,1328,CATUAI,Fin de Cosecha,1108,50,4.51,Susceptibles,a realizar
Copan,4/25/2018,Abril,2018,4,14.61065865,-88.78356171,1322,CATUAI,Floracion,631,6,0.95,Susceptibles,a realizar
Copan,4/23/2018,Abril,2018,4,14.69999981,-89.09999847,1222,CATUAI,Floracion,773,4,0.52,Susceptibles,a realizar
Copan,4/25/2018,Abril,2018,4,14.80000019,-88.5,1328,CATUAI,Floracion,1254,7,0.56,Susceptibles,a realizar
Comayagua,4/26/2018,Abril,2018,4,14.60000038,-87.90000153,1310,CATUAI,Floracion,1164,82,7.04,Susceptibles,a realizar
Santa Barbara,4/25/2018,Abril,2018,4,15.11520004,-88.52809906,1200,CATUAI,Floracion Loca,590,70,11.86,Susceptibles,a realizar
Francisco Morazan,4/24/2018,Abril,2018,4,14.61325073,-86.77362061,1327,CATUAI,Floracion,760,68,8.95,Susceptibles,a realizar
Cortes,4/24/2018,Abril,2018,4,15.15375805,-87.63635254,1171,CATUAI,Floracion Principal,685,112,16.35,Susceptibles,a realizar
Santa Barbara,4/25/2018,Abril,2018,4,14.57409954,-88.52320099,1444,CATUAI,Madurez Fisiologica,872,18,2.06,Susceptibles,a realizar
Copan,4/26/2018,Abril,2018,4,14.56459999,-88.56189728,1308,CATUAI,Floracion Principal,722,43,5.96,Susceptibles,a realizar
Copan,4/26/2018,Abril,2018,4,14.60000038,-88.80999756,1164,CATUAI,Formacion de Fruto,1574,1,0.06,Susceptibles,a realizar
Copan,1/23/2018,Enero,2018,1,14.5,-89,1458,CATUAI,Madurez Fisiologica,1401,0,0,Susceptibles,a realizar
Copan,4/25/2018,Abril,2018,4,14.39999962,-89,1206,PACAS,Floracion Principal,1134,0,0,Susceptibles,a realizar
Comayagua,1/24/2018,Enero,2018,1,14.560462,-87.95731354,1398,CATUAI,Madurez Fisiologica,997,35,3.51,Susceptibles,a realizar
Francisco Morazan,1/31/2018,Enero,2018,1,14.60000038,-86.80000305,1226,CATUAI,Madurez Fisiologica,463,133,28.73,Susceptibles,a realizar
Comayagua,4/25/2018,Abril,2018,4,14.25,-87.47000122,1400,CATUAI,Hojas Nuevas Mayor al 30%,659,23,3.49,Susceptibles,a realizar
Copan,1/23/2018,Enero,2018,1,14.61999989,-88.66999817,1484,CATUAI,Madurez Fisiologica,928,0,0,Susceptibles,a realizar
Cortes,1/24/2018,Enero,2018,1,15.15375805,-87.63635254,1171,CATUAI,Madurez Fisiologica,663,155,23.38,Susceptibles,a realizar
Copan,1/25/2018,Enero,2018,1,14.39710045,-88.47579956,1450,CATUAI,Madurez Fisiologica,555,49,8.83,Susceptibles,a realizar
Comayagua,1/23/2018,Enero,2018,1,14.00543308,-87.87953949,1321,CATUAI,Madurez Fisiologica,776,19,2.45,Susceptibles,a realizar
Copan,1/24/2018,Enero,2018,1,14.48569965,-88.59230042,1187,ICATU,Madurez Fisiologica,1190,41,3.45,Susceptibles,a realizar
Santa Barbara,1/23/2018,Enero,2018,1,14.92300034,-88.58609772,1157,CATUAI,Madurez Fisiologica,524,106,20.23,Susceptibles,a realizar
Santa Barbara,1/24/2018,Enero,2018,1,15.13298512,-88.33998871,1374,CATUAI,Madurez Fisiologica,772,2,0.26,Susceptibles,a realizar
Copan,4/25/2018,Abril,2018,4,14.66378975,-88.96663666,1490,CATUAI,Floracion Principal,745,0,0,Susceptibles,a realizar
Copan,4/24/2018,Abril,2018,4,14.80000019,-88.5,1358,PACAS,Floracion,1130,148,13.1,Susceptibles,a realizar
Comayagua,4/25/2018,Abril,2018,4,14.25,-87.45999908,1410,CATUAI,Hojas Nuevas Mayor al 30%,653,23,3.52,Susceptibles,a realizar
Copan,1/25/2018,Enero,2018,1,14.39999962,-88.40000153,1330,CATUAI,Madurez Fisiologica,624,23,3.69,Susceptibles,a realizar
Copan,1/26/2018,Enero,2018,1,14.67031384,-89.0611496,1125,CATUAI,Fin de Cosecha,625,10,1.6,Susceptibles,a realizar
Comayagua,1/25/2018,Enero,2018,1,14.22999954,-87.94000244,1440,CATUAI,Madurez Fisiologica,531,43,8.1,Susceptibles,a realizar
Copan,1/24/2018,Enero,2018,1,14.56459999,-88.56189728,1308,CATUAI,Madurez Fisiologica,834,68,8.15,Susceptibles,a realizar
Comayagua,1/25/2018,Enero,2018,1,14.51183414,-87.84506989,1440,CATUAI,Madurez Fisiologica,1003,77,7.68,Susceptibles,a realizar
Copan,4/24/2018,Abril,2018,4,14.83275032,-88.52153015,1308,CATURRA,Floracion,930,119,12.8,Susceptibles,a realizar
Santa Barbara,4/26/2018,Abril,2018,4,14.8295002,-88.46264648,1331,CATUAI,Floracion,640,4,0.63,Susceptibles,a realizar
Santa Barbara,1/23/2018,Enero,2018,1,14.96000004,-88.08000183,1293,CATUAI,Madurez Fisiologica,1423,154,10.82,Susceptibles,a realizar
Santa Barbara,4/25/2018,Abril,2018,4,14.57549953,-88.52279663,1428,CATUAI,Madurez Fisiologica,959,36,3.75,Susceptibles,a realizar
Copan,1/23/2018,Enero,2018,1,14.65308475,-89.10975647,1253,CATUAI,Fin de Cosecha,633,4,0.63,Susceptibles,a realizar
Copan,1/24/2018,Enero,2018,1,14.39999962,-89,1206,PACAS,Madurez Fisiologica,1264,0,0,Susceptibles,a realizar
Francisco Morazan,4/26/2018,Abril,2018,4,14.42599964,-87.3234024,1370,CATUAI,Floracion,1098,14,1.27,Susceptibles,a realizar
Santa Barbara,4/25/2018,Abril,2018,4,14.87520027,-88.49069977,1228,CATUAI,Floracion Principal,553,220,39.78,Susceptibles,a realizar
Copan,4/25/2018,Abril,2018,4,14.80000019,-88.5,1412,PACAS,Floracion,1164,123,10.57,Susceptibles,a realizar
Comayagua,4/24/2018,Abril,2018,4,14.80410004,-87.5134964,1277,CATUAI,Floracion,532,57,10.71,Susceptibles,a realizar
Santa Barbara,1/23/2018,Enero,2018,1,14.87769985,-88.41269684,1208,CATUAI,Madurez Fisiologica,491,215,43.79,Susceptibles,a realizar
Comayagua,1/23/2018,Enero,2018,1,14.63564777,-87.74925995,1270,PACAS,Madurez Fisiologica,1182,146,12.35,Susceptibles,a realizar
Comayagua,1/23/2018,Enero,2018,1,14.48569965,-87.31430054,1260,ICATU,Madurez Fisiologica,943,78,8.27,Susceptibles,a realizar
Copan,1/23/2018,Enero,2018,1,14.69999981,-89.09999847,1222,CATUAI,Inicio de Cosecha,830,6,0.72,Susceptibles,a realizar
Comayagua,4/25/2018,Abril,2018,4,14.25,-87.47000122,1285,CATUAI,Hojas Nuevas Mayor al 30%,539,11,2.04,Susceptibles,a realizar
Francisco Morazan,4/26/2018,Abril,2018,4,14.35999966,-87.3259964,1435,CATUAI,Floracion,921,58,6.3,Susceptibles,a realizar
Copan,4/25/2018,Abril,2018,4,14.7426939,-88.58752441,1231,CATUAI,Floracion,1159,25,2.16,Susceptibles,a realizar
Comayagua,4/25/2018,Abril,2018,4,14.7809,-87.48439789,1340,CATUAI,Floracion Principal,670,10,1.49,Susceptibles,a realizar
Cortes,4/26/2018,Abril,2018,4,15.1420002,-87.51010132,1479,CATUAI,Floracion,930,38,4.09,Susceptibles,a realizar
Santa Barbara,4/25/2018,Abril,2018,4,14.58310032,-88.53559875,1193,CATUAI,Floracion,760,11,1.45,Susceptibles,a realizar
Copan,4/23/2018,Abril,2018,4,14.5259304,-88.88973999,1200,CATUAI,Floracion Principal,696,0,0,Susceptibles,a realizar
Santa Barbara,4/25/2018,Abril,2018,4,14.57509995,-88.52269745,1437,CATUAI,Madurez Fisiologica,914,6,0.66,Susceptibles,a realizar
Comayagua,4/22/2018,Abril,2018,4,14.60000038,-88,1239,CATUAI,Floracion,693,12,1.73,Susceptibles,a realizar
Copan,4/24/2018,Abril,2018,4,14.61999989,-88.66999817,1484,CATUAI,Floracion,936,0,0,Susceptibles,a realizar
Copan,4/23/2018,Abril,2018,4,14.39999962,-88.40000153,1330,CATUAI,Floracion,482,6,1.24,Susceptibles,a realizar
Francisco Morazan,4/25/2018,Abril,2018,4,14.36987019,-86.83241272,1134,CATUAI,Floracion Principal,729,23,3.16,Susceptibles,a realizar
Santa Barbara,4/25/2018,Abril,2018,4,15.12261391,-88.3114624,1360,CATUAI,Floracion Loca,1095,0,0,Susceptibles,a realizar
Santa Barbara,4/26/2018,Abril,2018,4,14.87769985,-88.41269684,1208,CATUAI,Floracion Principal,469,51,10.87,Susceptibles,a realizar
Comayagua,4/25/2018,Abril,2018,4,14.47000027,-88.26000214,1443,CATUAI,Floracion,693,54,7.79,Susceptibles,a realizar
Comayagua,4/26/2018,Abril,2018,4,14.560462,-87.95731354,1398,CATUAI,Floracion,1069,25,2.34,Susceptibles,a realizar
Copan,4/25/2018,Abril,2018,4,14.5,-89,1458,CATUAI,Floracion Principal,1196,0,0,Susceptibles,a realizar
Copan,4/25/2018,Abril,2018,4,14.67551994,-89.04837036,1216,CATUAI,Floracion,762,9,1.18,Susceptibles,a realizar
Comayagua,4/26/2018,Abril,2018,4,14.00543308,-87.87953949,1321,CATUAI,Hojas Nuevas Mayor al 30%,862,14,1.62,Susceptibles,a realizar
Copan,4/23/2018,Abril,2018,4,14.69999981,-89.09999847,1180,CATUAI,Floracion,620,7,1.13,Susceptibles,a realizar
El Paraiso,4/23/2018,Abril,2018,4,13.48069954,-86.24295044,1105,CATUAI,Floracion Loca,590,83,14.07,Susceptibles,a realizar
Copan,4/24/2018,Abril,2018,4,14.80000019,-88.5,1434,CATUAI,Floracion,994,121,12.17,Susceptibles,a realizar
Copan,4/25/2018,Abril,2018,4,14.81187916,-88.56421661,1276,CATUAI,Floracion,1076,3,0.28,Susceptibles,a realizar
Comayagua,4/26/2018,Abril,2018,4,14.48569965,-87.31430054,1260,ICATU,Floracion Principal,732,7,0.96,Susceptibles,a realizar
Copan,4/23/2018,Abril,2018,4,14.65308475,-89.10975647,1253,CATUAI,Floracion,663,3,0.45,Susceptibles,a realizar
El Paraiso,4/23/2018,Abril,2018,4,14.10999966,-86.72000122,1332,CATUAI,Floracion,734,66,8.99,Susceptibles,a realizar
Francisco Morazan,4/25/2018,Abril,2018,4,14.37356663,-86.82189178,1116,CATUAI,Floracion Principal,875,12,1.37,Susceptibles,a realizar
Santa Barbara,4/25/2018,Abril,2018,4,14.58170033,-88.52380371,1331,CATUAI,Floracion,779,11,1.41,Susceptibles,a realizar
Copan,4/2/2018,Abril,2018,4,14.61999989,-88.66999817,1484,CATUAI,Hojas Nuevas Mayor al 30%,938,0,0,Susceptibles,a realizar
Copan,4/25/2018,Abril,2018,4,14.56000042,-88.62000275,1140,CATUAI,Floracion Principal,836,17,2.03,Susceptibles,a realizar
Comayagua,4/23/2018,Abril,2018,4,14.60000038,-87.90000153,1380,CATUAI,Floracion Loca,879,108,12.29,Susceptibles,a realizar
