"Date","year","DOY","Tair","RH","RAD","Pressure","WindSpeed","CO2","DegreeDays","PAR","FDiff","VPD","Tmax","Tmin","Rain","HR"
"2014-02-24",2014,55,19.003,75.576,24.141,896.865,1.524,397.764,9.003,11.588,0.206,5.817,24.7,6.7,0,NA
"2014-02-25",2014,56,18.057,84.194,23.46,896.556,1.364,397.764,8.057,11.261,0.225,3.788,22.3,10,0,NA
"2014-02-26",2014,57,17.937,87.145,12.963,896.983,0.74,397.764,7.937,6.222,0.385,2.812,25.3,6.5,0,NA
"2014-02-27",2014,58,18.622,86.518,14.232,898.182,0.815,397.764,8.623,6.831,0.392,3.19,23.6,10.7,0,NA
"2014-02-28",2014,59,19.074,88.624,14.716,898.837,0.977,397.764,9.074,7.064,0.376,2.806,25.2,7.4,0,NA
"2014-03-01",2014,60,18.86,77.081,21.867,897.799,1.352,397.764,8.86,10.496,0.258,5.23,22.5,6.2,0,NA
"2014-03-02",2014,61,18.889,77.882,25.215,895.718,1.576,397.764,8.889,12.103,0.19,5.339,24,13.5,0,NA
"2014-03-03",2014,62,17.745,87.376,9.104,895.684,0.697,397.764,7.745,4.37,0.463,2.724,25.5,8.5,0,NA
"2014-03-04",2014,63,18.819,77.939,19.498,896.906,1.073,397.764,8.819,9.359,0.296,5.07,25.2,9.6,0,NA
"2014-03-05",2014,64,19.085,80.203,18.082,897.721,1.258,397.764,9.085,8.68,0.326,4.552,24.8,13.5,0,NA
"2014-03-06",2014,65,19.518,80.035,23.153,896.431,1.257,397.764,9.518,11.114,0.247,4.826,23.4,13.8,1.1,NA
"2014-03-07",2014,66,19.443,79.24,23.162,894.431,1.275,397.764,9.443,11.118,0.242,5.12,23.2,13.4,0,NA
"2014-03-08",2014,67,19.467,77.698,21.423,893.557,1.365,397.764,9.467,10.283,0.268,5.386,25,13.4,5.8,NA
"2014-03-09",2014,68,19.214,80.552,21.49,895.379,1.372,397.764,9.214,10.315,0.269,4.684,25.8,11,0,NA
"2014-03-10",2014,69,19.225,79.356,17.267,895.866,1.158,397.764,9.225,8.288,0.346,4.923,23.7,11.7,0,NA
"2014-03-11",2014,70,18.777,73.365,23.429,896.554,1.327,397.764,8.777,11.246,0.25,6.126,26.7,12.5,0,NA
"2014-03-12",2014,71,18.863,76.881,14.812,897.41,1.135,397.764,8.863,7.11,0.376,5.33,26,12.4,0,NA
"2014-03-13",2014,72,19.218,73.922,22.376,897.726,1.8,397.764,9.218,10.74,0.242,6.121,22.5,13.5,0,NA
"2014-03-14",2014,73,18.368,81.14,21.195,897.943,1.376,397.764,8.368,10.174,0.291,4.297,22.6,14.5,0,NA
"2014-03-15",2014,74,19.168,74.825,24.773,896.987,1.351,397.764,9.168,11.891,0.214,6.064,26,7.8,0,NA
"2014-03-16",2014,75,18.821,78,22.796,897.171,1.388,397.764,8.821,10.942,0.255,5.095,23.7,11.8,0,NA
"2014-03-17",2014,76,19.154,84.205,18.492,898.6,1.117,397.764,9.154,8.876,0.316,3.749,25.5,15.4,0,NA
"2014-03-18",2014,77,19.788,78.438,18.472,898.217,1.142,397.764,9.788,8.867,0.34,5.298,23.5,14.8,0,NA
"2014-03-19",2014,78,19.02,81.265,18.968,896.74,1.251,397.764,9.02,9.105,0.302,4.445,25.8,10,0,NA
"2014-03-20",2014,79,17.803,87.186,6.02,896.73,0.366,397.764,7.803,2.89,0.454,2.611,25.4,13.5,0,NA
"2014-03-21",2014,80,18.551,77.004,14.369,897.26,1.07,397.764,8.551,6.897,0.374,5.008,24.5,14.6,0,NA
"2014-03-22",2014,81,18.903,72.935,22.992,897.629,1.43,397.764,8.903,11.036,0.254,6.168,26.2,13.5,0,NA
"2014-03-23",2014,82,18.67,79.742,14.043,898.336,0.991,397.764,8.67,6.741,0.426,4.727,26.8,7,0,NA
"2014-03-24",2014,83,18.328,87.806,5.299,897.041,0.473,397.764,8.328,2.543,0.514,2.567,26.5,10,0,NA
"2014-03-25",2014,84,19.509,80.255,25.288,896.319,1.493,397.764,9.509,12.138,0.256,4.804,26,11.6,0,NA
"2014-03-26",2014,85,19.41,72.893,13.648,896.979,1.104,397.764,9.41,6.551,0.415,6.28,24.5,15.5,0,NA
"2014-03-27",2014,86,20.169,68.829,24.885,896.876,1.759,397.764,10.169,11.945,0.246,7.761,26.5,6.9,0,NA
"2014-03-28",2014,87,18.77,78.243,24.953,897.216,1.555,397.764,8.77,11.977,0.25,5.122,28.5,6,0,NA
"2014-03-29",2014,88,18.786,80.143,23.166,897.931,1.266,397.764,8.786,11.119,0.288,4.666,28.1,5.9,0,NA
"2014-03-30",2014,89,19.449,79.842,22.154,899.091,1.404,397.764,9.449,10.634,0.315,4.841,23.7,10.5,0,NA
"2014-03-31",2014,90,19.523,71.154,26.351,899.591,1.398,397.764,9.523,12.648,0.222,7.145,26.2,13,0,NA
"2014-04-01",2014,91,19.12,64.901,26.328,898.889,1.669,397.764,9.12,12.637,0.221,8.342,26.8,13.2,0,NA
"2014-04-02",2014,92,19.332,72.975,25.351,899.048,1.574,397.764,9.332,12.168,0.252,6.419,26.6,13.5,0,NA
"2014-04-03",2014,93,19.847,80.74,22.092,900.024,1.395,397.764,9.847,10.604,0.302,4.842,27,9.2,0,NA
"2014-04-04",2014,94,19.86,85.035,17.577,900.209,1.278,397.764,9.86,8.437,0.382,3.736,26.6,11.4,0,NA
"2014-04-05",2014,95,20.077,83.8,21.569,900.02,1.524,397.764,10.077,10.353,0.328,4.011,27.2,13.3,0,NA
"2014-04-06",2014,96,19.995,83.111,17.465,899.709,1.13,397.764,9.995,8.383,0.404,4.113,26,11.2,0,NA
"2014-04-07",2014,97,20.887,80.726,24.477,899,1.22,397.764,10.887,11.749,0.269,5.276,26.5,11.8,0,NA
"2014-04-08",2014,98,20.751,84.751,14.903,898.355,0.895,397.764,10.751,7.154,0.425,3.937,27.5,8.5,0,NA
"2014-04-09",2014,99,19.645,85.289,14.18,898.393,1.675,397.764,9.645,6.806,0.434,3.6,20.8,10,0,NA
"2014-04-10",2014,100,18.596,91.908,6.823,898.099,1.767,397.764,8.596,3.275,0.506,1.8,21.4,9.5,0,NA
"2014-04-11",2014,101,17.545,94.031,4.873,897.429,0.829,397.764,7.545,2.339,0.512,1.217,24.5,12.8,0,NA
"2014-04-12",2014,102,17.979,88.742,8.117,896.837,0.776,397.764,7.979,3.896,0.505,2.446,25.8,11,0,NA
"2014-04-13",2014,103,18.721,81.429,22.132,896.885,0.963,397.764,8.721,10.623,0.317,4.461,27.1,8.5,0,NA
"2014-04-14",2014,104,18.79,92.02,11.563,898.067,0.484,397.764,8.79,5.55,0.478,1.872,27.2,6.6,0,NA
"2014-04-15",2014,105,19.66,91.292,10.114,899.772,0.445,397.764,9.66,4.855,0.496,2.136,27.6,8,0,NA
"2014-04-16",2014,106,19.897,86.694,14.195,899.473,0.589,397.764,9.897,6.813,0.443,3.369,26,14.5,0,NA
"2014-04-17",2014,107,18.589,89.073,17.337,899.395,0.875,397.764,8.589,8.322,0.391,2.587,24.6,15.4,0.7,NA
"2014-04-18",2014,108,18.411,90.756,11.829,898.749,0.717,397.764,8.411,5.678,0.453,2.079,27,8.9,0,NA
"2014-04-19",2014,109,19.458,86.204,22.442,898.384,1.117,397.764,9.458,10.772,0.311,3.441,24.4,14.5,1.7,NA
"2014-04-20",2014,110,19.105,91.716,15.712,897.426,0.708,397.764,9.105,7.542,0.407,2.169,23.8,15.6,0,NA
"2014-04-21",2014,111,18.145,96.223,4.284,897.717,0.226,397.764,8.145,2.056,0.521,0.79,24.9,14.9,0,NA
"2014-04-22",2014,112,18.454,92.798,7.667,897.582,0.404,397.764,8.454,3.68,0.515,1.55,25.7,15.7,0,NA
"2014-04-23",2014,113,19.78,82.547,19.928,897.134,0.7,397.764,9.78,9.565,0.363,4.307,26,13,0,NA
"2014-04-24",2014,114,20.538,85.865,21.662,897.56,1.035,397.764,10.538,10.398,0.333,4.003,25.8,12.6,0.2,NA
"2014-04-25",2014,115,20.028,86.007,20.14,897.936,1.068,397.764,10.028,9.667,0.342,3.607,27.7,14,0,NA
"2014-04-26",2014,116,20.168,88.047,15.437,898.505,0.651,397.764,10.168,7.41,0.421,3.206,28,14.8,0,NA
"2014-04-28",2014,118,20.24,90.499,12.428,898.573,0.552,397.764,10.24,5.965,0.473,2.394,27,15.4,0,NA
"2014-04-29",2014,119,20.254,94.942,11.739,898.069,0.624,397.764,10.254,5.635,0.478,1.34,27,14.4,0,NA
"2014-04-30",2014,120,20.835,87.906,20.523,897.57,0.927,397.764,10.835,9.851,0.326,3.294,26.4,15.8,43.2,NA
"2014-05-01",2014,121,20.253,88.565,16.78,897.508,0.718,397.764,10.253,8.054,0.393,2.915,24,13.6,33,NA
"2014-05-02",2014,122,19.209,90.805,12.026,897.044,0.574,397.764,9.209,5.773,0.467,2.202,21.4,14,10.4,NA
"2014-05-03",2014,123,19.844,81.475,23.654,898.089,1.012,397.764,9.844,11.354,0.279,4.742,22,16.4,5.3,NA
"2014-05-04",2014,124,20.476,77.233,23.684,898.473,1.067,397.764,10.476,11.368,0.276,6.036,22.4,16.2,0,NA
"2014-05-05",2014,125,18.404,94.05,5.46,897.063,0.444,397.764,8.404,2.621,0.519,1.254,23.4,15.3,0,NA
"2014-05-06",2014,126,20.184,83.454,24.543,896.263,1.078,397.764,10.184,11.78,0.262,4.375,24.5,14.9,0,NA
"2014-05-07",2014,127,19.936,89.098,14.495,897.18,0.716,397.764,9.936,6.958,0.399,2.774,25.1,16.3,25.8,NA
"2014-05-08",2014,128,20.072,89.236,19.343,897.776,0.865,397.764,10.072,9.285,0.338,2.835,24.5,16.7,0.3,NA
"2014-05-09",2014,129,20.462,88.238,21.934,897.042,0.95,397.764,10.462,10.529,0.321,3.171,23.7,16.9,4.7,NA
"2014-05-10",2014,130,20.146,89.828,13.266,896.459,0.677,397.764,10.146,6.367,0.41,2.668,23.4,17.2,17.8,NA
"2014-05-11",2014,131,19.827,87.669,20.573,895.938,1.141,397.764,9.827,9.875,0.329,3.198,23.7,14,0,NA
"2014-05-12",2014,132,19.446,88.308,20.955,896.424,0.803,397.764,9.446,10.058,0.318,3.016,25.8,14,0,NA
"2014-05-13",2014,133,18.986,90.419,12.155,897.627,0.565,397.764,8.986,5.835,0.461,2.23,25,13.8,0,NA
"2014-05-14",2014,134,18.99,91.771,11.171,898.036,0.513,397.764,8.99,5.362,0.483,1.919,21.4,16,3.9,NA
"2014-05-15",2014,135,20.11,87.13,14.972,897.316,0.912,397.764,10.11,7.187,0.431,3.264,21.5,14.6,0,NA
"2014-05-16",2014,136,20.004,93.055,10.935,897.399,0.838,397.764,10.004,5.249,0.454,1.809,20,13.8,4.7,NA
"2014-05-17",2014,137,19.88,85.861,22.774,898.174,1.259,397.764,9.88,10.932,0.292,3.81,16.8,14.2,0.5,NA
"2014-05-18",2014,138,19.984,83.253,23.565,897.587,1.167,397.764,9.984,11.311,0.278,4.302,21.5,14,0,NA
"2014-05-19",2014,139,19.736,87.089,21.307,896.633,1.098,397.764,9.736,10.227,0.327,3.299,21.9,14.5,0,NA
"2014-05-20",2014,140,19.991,82.72,25.301,896.508,1.317,397.764,9.991,12.145,0.247,4.459,23.5,14.5,0,NA
"2014-05-21",2014,141,20.297,79.146,21.775,896.737,1.187,397.764,10.297,10.452,0.303,5.358,22.3,12.6,0,NA
"2014-05-22",2014,142,20.883,83.317,19.984,896.868,1.1,397.764,10.883,9.592,0.316,4.535,22.4,12.6,0,NA
"2014-05-23",2014,143,19.571,90.976,10.969,898.273,0.61,397.764,9.571,5.265,0.487,2.215,23.7,15,0,NA
"2014-05-24",2014,144,19.636,89.036,11.125,897.81,0.677,397.764,9.636,5.34,0.468,2.666,24.2,14.9,0,NA
"2014-05-25",2014,145,19.836,85.803,11.911,897.231,0.7,397.764,9.836,5.717,0.451,3.429,24.6,12.5,0,NA
"2014-05-26",2014,146,19.343,94.483,9.102,897.33,0.547,397.764,9.343,4.369,0.509,1.295,25,12.4,0,NA
"2014-05-27",2014,147,20.35,88.553,20.889,898.311,0.844,397.764,10.35,10.027,0.337,3.112,26.4,12.5,0,NA
"2014-05-28",2014,148,19.978,88.342,19.026,898.414,0.889,397.764,9.978,9.132,0.362,3,25,10.4,0,NA
"2014-05-29",2014,149,20.316,82.561,17.594,898.007,0.7,397.764,10.316,8.445,0.371,4.469,24.4,13.4,8.7,NA
"2014-05-30",2014,150,20.446,87.237,21.752,897.371,0.791,397.764,10.446,10.441,0.289,3.509,23.6,15.2,30.7,NA
"2014-05-31",2014,151,20.364,89.532,18.803,898.304,0.85,397.764,10.364,9.026,0.34,2.868,25.4,13.6,3.7,NA
"2014-06-01",2014,152,20.04,91.714,14.464,898.926,0.734,397.764,10.04,6.943,0.443,2.111,22,16.4,4.7,NA
"2014-06-02",2014,153,21.119,89.291,18.975,898.216,0.647,397.764,11.119,9.108,0.364,3.026,22.6,16.2,1.1,NA
"2014-06-03",2014,154,21.374,88.273,17.25,898.446,0.572,397.764,11.374,8.28,0.393,3.268,24.5,14.5,20,NA
"2014-06-04",2014,155,20.605,89.939,17.696,899.429,0.719,397.764,10.605,8.494,0.369,2.787,24.6,15.4,18,NA
"2014-06-05",2014,156,19.189,99.006,6.453,899.111,0.269,397.764,9.189,3.097,0.52,0.221,25,15.3,3.6,NA
"2014-06-06",2014,157,20.28,91.448,20.896,899.068,0.884,397.764,10.28,10.03,0.332,2.334,24.7,15,12.2,NA
"2014-06-07",2014,158,19.452,95.408,11.308,898.576,0.439,397.764,9.452,5.428,0.481,1.099,23.7,14,7,NA
"2014-06-08",2014,159,19.775,89.903,15.572,897.895,0.758,397.764,9.775,7.475,0.42,2.531,22.1,16,0,NA
"2014-06-09",2014,160,19.572,90.38,14.978,897.215,0.564,397.764,9.572,7.19,0.425,2.39,23.5,14.4,10.1,NA
"2014-06-10",2014,161,21.302,84.445,24.348,897.301,0.817,397.764,11.302,11.687,0.272,4.317,25.5,14,8.6,NA
"2014-06-11",2014,162,20.935,87.871,15.288,897.746,0.698,397.764,10.935,7.338,0.429,3.267,24.6,14.2,0.5,NA
"2014-06-12",2014,163,20.75,90.01,16.641,898.091,0.791,397.764,10.75,7.988,0.366,2.722,24.5,14,0,NA
"2014-06-13",2014,164,19.754,95.151,4.359,898.193,0.471,397.764,9.754,2.092,0.521,1.138,24,15.8,0,NA
"2014-06-14",2014,165,20.354,85.521,10.653,898.345,0.628,397.764,10.354,5.114,0.463,3.654,24,13.8,26.7,NA
"2014-06-15",2014,166,20.545,84.814,12.964,898.447,0.64,397.764,10.545,6.223,0.447,3.837,23.8,14,8.4,NA
"2014-06-16",2014,167,19.667,92.987,12.404,898.175,0.658,397.764,9.667,5.954,0.464,1.765,19.7,14.2,3.5,NA
"2014-06-17",2014,168,20.313,87.431,16.988,898.413,0.77,397.764,10.313,8.154,0.383,3.368,21.6,12.9,10.4,NA
"2014-06-18",2014,169,20.532,87.391,18.219,898.516,0.61,397.764,10.532,8.745,0.364,3.531,22.7,12.6,0,NA
"2014-06-20",2014,171,20.895,90.256,20.307,897.501,0.805,397.764,10.895,9.747,0.34,2.819,23,11.5,0,NA
"2014-06-21",2014,172,20.714,92.251,15.424,897.175,0.617,397.764,10.714,7.403,0.417,2.21,23.7,13.7,0.1,NA
"2014-06-22",2014,173,20.634,93.331,11.933,896.406,0.51,397.764,10.634,5.728,0.466,1.794,24.5,15.5,5.5,NA
"2014-06-23",2014,174,19.523,93.905,4.048,896.716,0.242,397.764,9.523,1.943,0.521,1.394,25,12,24.7,NA
"2014-06-24",2014,175,19.024,87.666,10.015,896.331,0.546,397.764,9.024,4.807,0.443,2.836,22,13.8,0.8,NA
"2014-06-25",2014,176,19.022,88.653,10.361,896.165,0.412,397.764,9.022,4.973,0.455,2.636,24.2,10.6,0,NA
"2014-06-26",2014,177,19.102,94.16,4.71,895.129,0.127,397.764,9.103,2.261,0.519,1.363,23.8,9.2,0.7,NA
"2014-06-27",2014,178,20.33,88.933,16.52,894.938,0.551,397.764,10.33,7.93,0.399,2.989,24.2,15.4,0.3,NA
"2014-06-28",2014,179,19.779,89.021,13.926,895.039,0.654,397.764,9.779,6.685,0.429,2.739,24.8,13,0,NA
"2014-06-29",2014,180,20.667,87.402,13.693,895.293,0.71,397.764,10.667,6.573,0.439,3.267,23,10.5,0,NA
"2014-06-30",2014,181,19.613,95.326,5.909,895.225,0.364,397.764,9.613,2.836,0.506,1.159,23.5,15.6,7.6,NA
"2014-07-01",2014,182,18.701,94.127,1.329,895.401,0.211,397.764,8.701,0.638,0.521,1.284,23.5,14.9,0,NA
"2014-07-02",2014,183,20.198,89.45,13.81,895.274,0.45,397.764,10.197,6.629,0.426,2.734,24.4,14.3,0,NA
"2014-07-03",2014,184,20.682,84.56,15.719,895.855,0.627,397.764,10.682,7.545,0.404,4.197,23.7,14.5,13.2,NA
"2014-07-04",2014,185,19.84,85.229,19.038,895.963,0.851,397.764,9.84,9.138,0.355,3.796,23,13.5,0,NA
"2014-07-05",2014,186,19.908,80.297,18.273,896.633,0.609,397.764,9.908,8.771,0.367,5.035,22.3,14.3,0,NA
"2014-07-06",2014,187,18.8,95.351,4.209,897.392,0.294,397.764,8.8,2.02,0.511,1.082,23.9,15.6,0,NA
"2014-07-07",2014,188,19.319,90.108,14.255,897.189,0.519,397.764,9.319,6.842,0.436,2.403,24.5,11,0,NA
"2014-07-08",2014,189,20.724,88.414,17.918,896.498,1.068,397.764,10.724,8.601,0.377,3.121,24.8,14.8,0,NA
"2014-07-09",2014,190,18.919,98.054,1.82,896.007,0.359,397.764,8.919,0.874,0.521,0.426,23.5,12.6,0,NA
"2014-07-10",2014,191,18.842,99.033,2.163,895.837,0.257,397.764,8.842,1.038,0.521,0.21,22.8,12.8,0,NA
"2014-07-11",2014,192,18.794,97.521,2.353,896.539,0.213,397.764,8.794,1.129,0.521,0.54,22.8,13.5,0,NA
"2014-07-12",2014,193,19.052,91.983,5.68,895.908,0.437,397.764,9.053,2.727,0.51,1.916,23.5,13.4,0,NA
"2014-07-13",2014,194,20.027,90.545,13.748,895.201,0.718,397.764,10.027,6.599,0.431,2.455,23.5,16.4,8.9,NA
"2014-07-14",2014,195,20.112,92.496,13.935,896.343,0.873,397.764,10.112,6.689,0.396,2.045,21.5,14,1,NA
"2014-07-15",2014,196,20.141,91.939,15.838,897.397,0.907,397.764,10.141,7.602,0.407,2.116,25.2,13.5,0,NA
"2014-07-16",2014,197,19.913,95.758,4.953,897.17,0.521,397.764,9.913,2.378,0.518,1.036,24.4,12.6,0,NA
"2014-07-17",2014,198,18.932,96.71,1.249,896.581,0.438,397.764,8.932,0.6,0.521,0.727,26,14.4,0,NA
"2014-07-18",2014,199,20.499,87.672,15.358,895.914,0.777,397.764,10.499,7.372,0.429,3.44,26.3,11.5,0,NA
"2014-07-19",2014,200,20.263,88.977,13.765,895.959,0.81,397.764,10.263,6.607,0.438,2.796,25.6,13.2,0,NA
"2014-07-20",2014,201,19.67,93.323,6.199,896.022,0.541,397.764,9.67,2.976,0.506,1.593,24.9,16.2,0,NA
"2014-07-21",2014,202,20.62,89.748,10.033,896.822,0.771,397.764,10.62,4.816,0.491,2.765,24.2,16.5,0,NA
"2014-07-22",2014,203,19.455,94.225,5.983,897.831,0.407,397.764,9.455,2.872,0.516,1.372,23.2,15.4,0,NA
"2014-07-23",2014,204,19.629,92.766,10.105,895.999,0.726,397.764,9.629,4.851,0.473,1.775,22.4,14.4,0,NA
"2014-07-24",2014,205,20.223,92.462,12.757,896.17,0.719,397.764,10.223,6.123,0.448,2.078,23.4,14.8,0,NA
"2014-07-25",2014,206,20.428,93.054,14.166,896.605,0.688,397.764,10.428,6.799,0.43,1.864,23.4,15.4,0,NA
"2014-07-26",2014,207,19.612,95.56,4.332,897.459,0.405,397.764,9.612,2.079,0.515,1.047,24,16.6,3.6,NA
"2014-07-27",2014,208,19.511,89.671,9.293,898.645,0.506,397.764,9.511,4.461,0.485,2.484,23.2,13.6,3.3,NA
"2014-07-28",2014,209,20.021,87.494,17.042,897.805,0.8,397.764,10.021,8.18,0.39,3.227,22.7,14.9,2.7,NA
"2014-07-29",2014,210,20.15,90.808,18.648,897.032,0.908,397.764,10.15,8.951,0.359,2.504,22.8,15,0,NA
"2014-07-30",2014,211,19.395,94.738,5.074,896.745,0.363,397.764,9.395,2.435,0.509,1.236,23.8,15,0,NA
"2014-07-31",2014,212,19.702,93.439,12.004,897.084,0.505,397.764,9.702,5.762,0.452,1.646,23.8,15.6,0,NA
"2014-08-01",2014,213,19.993,92.43,9.148,896.578,0.316,397.764,9.993,4.391,0.496,1.981,24.4,15.4,0,NA
"2014-08-02",2014,214,19.123,93.238,5.038,896.692,0.212,397.764,9.123,2.418,0.52,1.539,24.7,16,1.8,NA
"2014-08-03",2014,215,19.076,92.267,8.974,897.18,0.419,397.764,9.076,4.307,0.497,1.778,24.5,14.5,1.4,NA
"2014-08-04",2014,216,19.785,86.3,20.638,897.624,0.818,397.764,9.785,9.906,0.321,3.616,24.2,13.7,0,NA
"2014-08-05",2014,217,20.022,80.968,18.053,896.834,0.936,397.764,10.022,8.665,0.366,4.783,24.8,14.8,5.6,NA
"2014-08-06",2014,218,19.315,87.392,12.894,896.48,0.56,397.764,9.315,6.189,0.447,3.052,24.6,14.4,0,NA
"2014-08-07",2014,219,20.186,84.884,19.064,896.857,0.897,397.764,10.186,9.151,0.365,3.938,25.2,15.8,0.6,NA
"2014-08-08",2014,220,18.485,94.388,3.668,896.832,0.271,397.764,8.485,1.76,0.519,1.255,25,15.3,14.7,NA
"2014-08-09",2014,221,19.934,88.71,18.811,895.478,0.813,397.764,9.934,9.029,0.36,2.957,23.5,12.4,15.8,NA
"2014-08-10",2014,222,20.283,86.93,15.905,895.895,0.709,397.764,10.283,7.634,0.42,3.542,23.5,13.6,26.4,NA
"2014-08-11",2014,223,20.303,89.25,16.436,897.095,0.921,397.764,10.303,7.889,0.407,2.955,24,12.3,0.5,NA
"2014-08-12",2014,224,19.314,93.229,8.324,897.857,0.555,397.764,9.314,3.996,0.509,1.605,23.4,15,0,NA
"2014-08-13",2014,225,20.575,81.706,16.723,897.128,0.85,397.764,10.575,8.027,0.407,4.899,24.5,12.5,0,NA
"2014-08-14",2014,226,20.557,81.732,11.705,896.032,0.861,397.764,10.557,5.619,0.469,4.717,23,16.4,8.2,NA
"2014-08-15",2014,227,18.755,92.236,5.619,894.807,0.488,397.764,8.755,2.697,0.507,1.81,22.7,14.3,0,NA
"2014-08-16",2014,228,20.101,86.94,16.727,894.605,0.752,397.764,10.101,8.029,0.381,3.312,23.3,15.3,9,NA
"2014-08-17",2014,229,20.139,92.405,11.584,895.567,0.659,397.764,10.139,5.56,0.447,2.005,23.7,14.9,0,NA
"2014-08-18",2014,230,18.937,93.247,4.428,896.307,0.223,397.764,8.937,2.126,0.515,1.64,24.4,16.2,2.4,NA
"2014-08-19",2014,231,19.629,88.773,11.067,895.817,0.522,397.764,9.629,5.312,0.488,2.806,23.5,13.4,4.3,NA
"2014-09-01",2014,244,20.215,89.946,12.691,898.66,0.765,397.764,10.215,6.092,0.443,2.714,25.5,13.9,0,NA
"2014-09-02",2014,245,20.11,89.178,15.666,898.66,0.812,397.764,10.11,7.52,0.41,2.785,24.5,12.2,0.3,NA
"2014-09-03",2014,246,19.503,88.964,14.113,898.66,0.991,397.764,9.503,6.774,0.407,2.784,25,11.8,7.4,NA
"2014-09-04",2014,247,19.543,89.083,11.944,898.66,0.553,397.764,9.543,5.733,0.469,2.644,22.2,12.3,4.5,NA
"2014-09-05",2014,248,20.052,91.959,11.817,898.66,0.617,397.764,10.052,5.672,0.474,2.054,21,14.4,4.5,NA
"2014-09-06",2014,249,19.342,90.235,16.735,898.66,0.652,397.764,9.342,8.033,0.385,2.518,21.4,15.4,7,NA
"2014-09-07",2014,250,19.936,84.734,15.154,898.66,0.444,397.764,9.936,7.274,0.415,3.791,23.2,15,9.2,NA
"2014-09-08",2014,251,20.014,84.191,15.29,898.66,0.865,397.764,10.014,7.339,0.383,4.035,23.2,14.6,5.3,NA
"2014-09-09",2014,252,20.709,80.905,19.89,898.66,0.423,397.764,10.709,9.547,0.346,5.057,23.6,15.8,0,NA
"2014-09-10",2014,253,20.593,86.764,21,898.66,0.805,397.764,10.593,10.08,0.313,3.663,23,13.7,25.9,NA
"2014-09-11",2014,254,19.902,89.43,17.687,898.66,0.673,397.764,9.902,8.49,0.393,2.801,23.3,14.5,14,NA
"2014-09-12",2014,255,19.695,86.74,16.178,898.66,0.58,397.764,9.695,7.765,0.409,3.287,22.7,13.9,10.3,NA
"2014-09-13",2014,256,19.638,92.413,14.684,898.66,0.434,397.764,9.638,7.049,0.434,1.953,23,12.6,12.2,NA
"2014-09-14",2014,257,19.004,95.375,5.97,898.66,0.239,397.764,9.004,2.866,0.516,1.078,22.3,14.7,49.3,NA
"2014-09-15",2014,258,19.681,89.97,10.543,898.66,0.233,397.764,9.681,5.061,0.482,2.451,20.5,15.6,1.9,NA
"2014-09-16",2014,259,19.857,90.439,15.245,898.66,0.688,397.764,9.857,7.317,0.429,2.478,22.6,15,20.6,NA
"2014-09-17",2014,260,19.652,89.486,16.526,898.66,0.723,397.764,9.652,7.932,0.404,2.707,24.5,13.5,0,NA
"2014-09-18",2014,261,19.86,86.078,18.43,898.66,0.941,397.764,9.86,8.846,0.354,3.559,24.8,12.5,10.8,NA
"2014-09-19",2014,262,19.47,89.749,16.94,898.66,0.848,397.764,9.47,8.131,0.339,2.701,23.5,14.2,7.4,NA
"2014-09-20",2014,263,19.975,86.085,20.911,898.66,0.87,397.764,9.975,10.037,0.316,3.635,23.8,13.4,7.3,NA
"2014-09-21",2014,264,20.155,86.758,19.921,898.66,0.902,397.764,10.155,9.562,0.324,3.456,25.3,13,0,NA
"2014-09-22",2014,265,19.756,86.103,18.087,898.66,0.899,397.764,9.756,8.682,0.349,3.526,25.4,14.7,51.9,NA
"2014-09-23",2014,266,20.228,85.45,22.192,898.66,1.124,397.764,10.228,10.652,0.3,3.929,23.3,14.9,6.2,NA
"2014-09-24",2014,267,20.127,89.766,12.933,898.66,0.562,397.764,10.127,6.208,0.419,2.61,22.5,14.5,34.8,NA
"2014-09-25",2014,268,20.257,91.558,17.669,898.66,0.753,397.764,10.257,8.481,0.35,2.398,20.5,18.2,10,NA
"2014-09-26",2014,269,20.095,86.783,18.074,898.66,0.812,397.764,10.095,8.676,0.311,3.476,23.2,15.9,5.1,NA
"2014-09-27",2014,270,20.584,83.985,20.587,898.66,0.681,397.764,10.584,9.882,0.284,4.446,23.8,16.3,10.5,NA
"2014-09-28",2014,271,20.055,88.882,18.106,898.66,0.616,397.764,10.055,8.691,0.318,3.002,24.5,13.4,7.6,NA
"2014-09-29",2014,272,20.354,89.97,16.879,898.66,0.673,397.764,10.354,8.102,0.329,2.618,24.8,15.2,31,NA
"2014-09-30",2014,273,20.637,84.349,19.395,898.66,0.782,397.764,10.637,9.31,0.302,4.177,23.7,15.2,0,NA
"2014-10-01",2014,274,21.433,80.716,21.462,898.66,0.971,397.764,11.433,10.302,0.263,5.621,24.8,15,7.7,NA
"2014-10-02",2014,275,19.45,86.725,1.847,898.66,0.178,397.764,9.45,0.886,0.479,3.048,24,14.6,0,NA
"2014-10-03",2014,276,18.519,87.562,3.965,898.66,0.347,397.764,8.519,1.903,0.459,2.706,24.4,11,0,NA
"2014-10-04",2014,277,19.848,80.574,12.051,898.66,0.668,397.764,9.848,5.784,0.396,4.884,25,15.5,9.2,NA
"2014-10-05",2014,278,18.822,86.379,6.858,898.66,0.512,397.764,8.822,3.292,0.443,3.063,23.3,14.7,0,NA
"2014-10-06",2014,279,19.988,87.166,14.224,898.66,0.388,397.764,9.988,6.827,0.383,3.23,24.3,12.2,0,NA
