Date	year	DOY	Tair	RH	RAD	Pressure	WindSpeed	CO2	DegreeDays	PAR	FDiff	VPD	Tmax	Tmin	Rain	HR
11/06/2014	2014	162	20.935	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.6	14.2	0.5	NA
12/06/2014	2014	163	20.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.5	14	0	NA
13/06/2014	2014	164	19.754	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	15.8	0	NA
14/06/2014	2014	165	20.354	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	13.8	26.7	NA
15/06/2014	2014	166	20.545	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.8	14	8.4	NA
16/06/2014	2014	167	19.667	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.7	14.2	3.5	NA
17/06/2014	2014	168	20.313	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.6	12.9	10.4	NA
18/06/2014	2014	169	20.532	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.7	12.6	0	NA
20/06/2014	2014	171	20.895	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	11.5	0	NA
21/06/2014	2014	172	20.714	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.7	13.7	0.1	NA
22/06/2014	2014	173	20.634	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.5	15.5	5.5	NA
23/06/2014	2014	174	19.523	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	12	24.7	NA
24/06/2014	2014	175	19.024	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	13.8	0.8	NA
25/06/2014	2014	176	19.022	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.2	10.6	0	NA
26/06/2014	2014	177	19.102	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.8	9.2	0.7	NA
27/06/2014	2014	178	20.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.2	15.4	0.3	NA
28/06/2014	2014	179	19.779	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.8	13	0	NA
29/06/2014	2014	180	20.667	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	10.5	0	NA
30/06/2014	2014	181	19.613	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.5	15.6	7.6	NA
01/07/2014	2014	182	18.701	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.5	14.9	0	NA
02/07/2014	2014	183	20.198	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.4	14.3	0	NA
03/07/2014	2014	184	20.682	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.7	14.5	13.2	NA
04/07/2014	2014	185	19.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	13.5	0	NA
05/07/2014	2014	186	19.908	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.3	14.3	0	NA
06/07/2014	2014	187	18.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.9	15.6	0	NA
07/07/2014	2014	188	19.319	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.5	11	0	NA
08/07/2014	2014	189	20.724	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.8	14.8	0	NA
09/07/2014	2014	190	18.919	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.5	12.6	0	NA
10/07/2014	2014	191	18.842	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.8	12.8	0	NA
11/07/2014	2014	192	18.794	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.8	13.5	0	NA
12/07/2014	2014	193	19.052	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.5	13.4	0	NA
13/07/2014	2014	194	20.027	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.5	16.4	8.9	NA
14/07/2014	2014	195	20.112	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.5	14	1	NA
15/07/2014	2014	196	20.141	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.2	13.5	0	NA
16/07/2014	2014	197	19.913	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.4	12.6	0	NA
17/07/2014	2014	198	18.932	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	14.4	0	NA
18/07/2014	2014	199	20.499	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.3	11.5	0	NA
19/07/2014	2014	200	20.263	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.6	13.2	0	NA
20/07/2014	2014	201	19.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.9	16.2	0	NA
21/07/2014	2014	202	20.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.2	16.5	0	NA
22/07/2014	2014	203	19.455	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.2	15.4	0	NA
23/07/2014	2014	204	19.629	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.4	14.4	0	NA
24/07/2014	2014	205	20.223	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.4	14.8	0	NA
25/07/2014	2014	206	20.428	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.4	15.4	0	NA
26/07/2014	2014	207	19.612	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	16.6	3.6	NA
27/07/2014	2014	208	19.511	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.2	13.6	3.3	NA
28/07/2014	2014	209	20.021	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.7	14.9	2.7	NA
29/07/2014	2014	210	20.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.8	15	0	NA
30/07/2014	2014	211	19.395	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.8	15	0	NA
31/07/2014	2014	212	19.702	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.8	15.6	0	NA
01/08/2014	2014	213	19.993	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.4	15.4	0	NA
02/08/2014	2014	214	19.123	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.7	16	1.8	NA
03/08/2014	2014	215	19.076	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.5	14.5	1.4	NA
04/08/2014	2014	216	19.785	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.2	13.7	0	NA
05/08/2014	2014	217	20.022	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.8	14.8	5.6	NA
06/08/2014	2014	218	19.315	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.6	14.4	0	NA
07/08/2014	2014	219	20.186	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.2	15.8	0.6	NA
08/08/2014	2014	220	18.485	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	15.3	14.7	NA
09/08/2014	2014	221	19.934	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.5	12.4	15.8	NA
10/08/2014	2014	222	20.283	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.5	13.6	26.4	NA
11/08/2014	2014	223	20.303	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	12.3	0.5	NA
12/08/2014	2014	224	19.314	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.4	15	0	NA
13/08/2014	2014	225	20.575	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.5	12.5	0	NA
14/08/2014	2014	226	20.557	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	16.4	8.2	NA
15/08/2014	2014	227	18.755	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.7	14.3	0	NA
16/08/2014	2014	228	20.101	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.3	15.3	9	NA
17/08/2014	2014	229	20.139	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.7	14.9	0	NA
18/08/2014	2014	230	18.937	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.4	16.2	2.4	NA
19/08/2014	2014	231	19.629	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.5	13.4	4.3	NA
01/09/2014	2014	244	20.215	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.5	13.9	0	NA
02/09/2014	2014	245	20.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.5	12.2	0.3	NA
03/09/2014	2014	246	19.503	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	11.8	7.4	NA
04/09/2014	2014	247	19.543	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.2	12.3	4.5	NA
05/09/2014	2014	248	20.052	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	14.4	4.5	NA
06/09/2014	2014	249	19.342	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.4	15.4	7	NA
07/09/2014	2014	250	19.936	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.2	15	9.2	NA
08/09/2014	2014	251	20.014	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.2	14.6	5.3	NA
09/09/2014	2014	252	20.709	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.6	15.8	0	NA
10/09/2014	2014	253	20.593	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	13.7	25.9	NA
11/09/2014	2014	254	19.902	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.3	14.5	14	NA
12/09/2014	2014	255	19.695	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.7	13.9	10.3	NA
13/09/2014	2014	256	19.638	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	12.6	12.2	NA
14/09/2014	2014	257	19.004	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.3	14.7	49.3	NA
15/09/2014	2014	258	19.681	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.5	15.6	1.9	NA
16/09/2014	2014	259	19.857	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.6	15	20.6	NA
17/09/2014	2014	260	19.652	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.5	13.5	0	NA
18/09/2014	2014	261	19.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.8	12.5	10.8	NA
19/09/2014	2014	262	19.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.5	14.2	7.4	NA
20/09/2014	2014	263	19.975	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.8	13.4	7.3	NA
21/09/2014	2014	264	20.155	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.3	13	0	NA
22/09/2014	2014	265	19.756	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.4	14.7	51.9	NA
23/09/2014	2014	266	20.228	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.3	14.9	6.2	NA
24/09/2014	2014	267	20.127	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.5	14.5	34.8	NA
25/09/2014	2014	268	20.257	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.5	18.2	10	NA
26/09/2014	2014	269	20.095	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.2	15.9	5.1	NA
27/09/2014	2014	270	20.584	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.8	16.3	10.5	NA
28/09/2014	2014	271	20.055	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.5	13.4	7.6	NA
29/09/2014	2014	272	20.354	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.8	15.2	31	NA
30/09/2014	2014	273	20.637	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.7	15.2	0	NA
01/10/2014	2014	274	21.433	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.8	15	7.7	NA
02/10/2014	2014	275	19.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	14.6	0	NA
03/10/2014	2014	276	18.519	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.4	11	0	NA
04/10/2014	2014	277	19.848	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	15.5	9.2	NA
05/10/2014	2014	278	18.822	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.3	14.7	0	NA
06/10/2014	2014	279	19.988	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.3	12.2	0	NA
07/10/2014	2014	280	19.782	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	12.9	0.2	NA
08/10/2014	2014	281	19.598	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	14.5	12.5	NA
09/10/2014	2014	282	20.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.2	15.2	7.9	NA
10/10/2014	2014	283	20.101	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.6	15	0.5	NA
11/10/2014	2014	284	20.328	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.1	15.2	0	NA
12/10/2014	2014	285	20.413	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.7	16	54.1	NA
13/10/2014	2014	286	20.017	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.5	16.4	16.8	NA
14/10/2014	2014	287	19.493	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	14.4	44	NA
15/10/2014	2014	288	19.869	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.5	15.5	14.8	NA
16/10/2014	2014	289	20.647	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	15.3	33.8	NA
17/10/2014	2014	290	19.964	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.2	12.6	6.6	NA
18/10/2014	2014	291	19.688	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.2	14.4	0.8	NA
19/10/2014	2014	292	19.185	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.7	15.4	6.4	NA
20/10/2014	2014	293	19.867	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	15.5	0.2	NA
21/10/2014	2014	294	20.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	14.9	0.9	NA
22/10/2014	2014	295	21.121	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.5	14.3	0	NA
23/10/2014	2014	296	20.732	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	15.5	0	NA
24/10/2014	2014	297	21.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.5	11	7.7	NA
25/10/2014	2014	298	20.804	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.9	15	2.3	NA
26/10/2014	2014	299	18.396	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	12.5	0	NA
27/10/2014	2014	300	18.932	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.2	9.4	0	NA
28/10/2014	2014	301	20.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	9.4	0.3	NA
29/10/2014	2014	302	20.058	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.5	15	0	NA
30/10/2014	2014	303	19.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.6	14.4	22.2	NA
31/10/2014	2014	304	19.318	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.6	15.2	0.5	NA
01/11/2014	2014	305	19.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.4	14.6	2.7	NA
02/11/2014	2014	306	18.858	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.5	13.2	0.4	NA
03/11/2014	2014	307	18.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.5	13.1	2.7	NA
04/11/2014	2014	308	20.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.7	12.5	0.3	NA
05/11/2014	2014	309	19.496	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.2	14.9	0	NA
06/11/2014	2014	310	18.682	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.5	9	0	NA
08/11/2014	2014	312	18.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.2	12.4	0	NA
09/11/2014	2014	313	18.091	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.5	10	0	NA
10/11/2014	2014	314	18.538	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	12.4	0	NA
11/11/2014	2014	315	19.346	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	9.2	0	NA
12/11/2014	2014	316	19.381	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	12.4	0	NA
13/11/2014	2014	317	18.944	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	10.8	0	NA
14/11/2014	2014	318	18.922	NA	NA	NA	NA	NA	NA	NA	NA	NA	17	12.6	0	NA
15/11/2014	2014	319	19.837	NA	NA	NA	NA	NA	NA	NA	NA	NA	17	12.2	0	NA
16/11/2014	2014	320	19.467	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	14.2	0	NA
17/11/2014	2014	321	19.658	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.9	8.5	7.4	NA
18/11/2014	2014	322	19.771	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.6	10.8	0	NA
19/11/2014	2014	323	19.879	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.2	14.5	2	NA
20/11/2014	2014	324	20.098	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.7	15.5	1.1	NA
21/11/2014	2014	325	19.226	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.5	15.2	1	NA
22/11/2014	2014	326	19.832	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	15	0	NA
23/11/2014	2014	327	20.274	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	13.5	0	NA
24/11/2014	2014	328	20.388	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.5	12.6	12	NA
25/11/2014	2014	329	20.192	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	14.8	5.3	NA
26/11/2014	2014	330	19.466	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	16	1.4	NA
27/11/2014	2014	331	19.681	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	11.2	0	NA
28/11/2014	2014	332	18.767	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.5	10.8	0	NA
29/11/2014	2014	333	19.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.5	12.2	0	NA
30/11/2014	2014	334	19.805	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.5	13.9	0	NA
01/12/2014	2014	335	19.462	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.5	15.1	0.5	NA
02/12/2014	2014	336	19.215	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.1	14.5	0	NA
03/12/2014	2014	337	17.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.7	13	0	NA
04/12/2014	2014	338	18.545	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.5	13	0	NA
05/12/2014	2014	339	19.028	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.8	14.1	0	NA
06/12/2014	2014	340	18.613	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.8	14.4	0	NA
07/12/2014	2014	341	17.659	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.3	13.2	0	NA
08/12/2014	2014	342	16.865	NA	NA	NA	NA	NA	NA	NA	NA	NA	17	11.4	0	NA
09/12/2014	2014	343	16.705	NA	NA	NA	NA	NA	NA	NA	NA	NA	17	11.6	0.5	NA
10/12/2014	2014	344	17.444	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.5	12	0	NA
11/12/2014	2014	345	17.857	NA	NA	NA	NA	NA	NA	NA	NA	NA	17	11.9	0	NA
12/12/2014	2014	346	17.639	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	11.4	0	NA
13/12/2014	2014	347	17.495	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.5	11.6	0	NA
14/12/2014	2014	348	16.604	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.2	10.5	0	NA
15/12/2014	2014	349	16.766	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.1	7.6	0	NA
16/12/2014	2014	350	16.971	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.7	10.7	0	NA
17/12/2014	2014	351	17.836	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.5	11.8	0.1	NA
18/12/2014	2014	352	19.135	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	9.5	0	NA
19/12/2014	2014	353	18.457	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	6.9	0	NA
20/12/2014	2014	354	18.598	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.5	8.3	0	NA
21/12/2014	2014	355	18.674	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	12.9	0	NA
22/12/2014	2014	356	19.547	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.8	6.5	0	NA
23/12/2014	2014	357	19.622	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.5	7.8	0	NA
24/12/2014	2014	358	20.005	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.6	13.8	0	NA
25/12/2014	2014	359	19.055	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.2	15	0	NA
26/12/2014	2014	360	18.889	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.2	12	0	NA
27/12/2014	2014	361	17.569	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.7	9	0	NA
28/12/2014	2014	362	18.451	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.7	12.4	0	NA
29/12/2014	2014	363	19.355	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.2	10.8	0	NA
30/12/2014	2014	364	17.654	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.3	11	0	NA
31/12/2014	2014	365	18.416	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.6	13.6	0	NA
01/01/2015	2015	1	18.546	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.2	11.7	0	NA
02/01/2015	2015	2	18.295	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.5	14	0.1	NA
03/01/2015	2015	3	20.473	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.7	13.5	0.6	NA
04/01/2015	2015	4	19.056	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.5	10	0.3	NA
05/01/2015	2015	5	18.133	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.8	13.5	0	NA
06/01/2015	2015	6	18.162	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	13.2	0	NA
07/01/2015	2015	7	17.404	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.2	12.4	0	NA
08/01/2015	2015	8	16.388	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	12	0.1	NA
09/01/2015	2015	9	17.791	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.7	12	0	NA
10/01/2015	2015	10	18.963	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.8	12.4	0	NA
11/01/2015	2015	11	18.779	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.2	14	0	NA
12/01/2015	2015	12	18.531	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	14.2	0	NA
13/01/2015	2015	13	18.547	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	14	0	NA
14/01/2015	2015	14	19.291	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.2	14.5	0	NA
15/01/2015	2015	15	18.954	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.7	14.7	0	NA
16/01/2015	2015	16	18.694	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.8	14.8	0.1	NA
17/01/2015	2015	17	18.299	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.5	12.5	0	NA
18/01/2015	2015	18	19.284	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.6	13.5	0.1	NA
19/01/2015	2015	19	18.966	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.2	13	0.1	NA
20/01/2015	2015	20	19.255	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.2	10	0	NA
21/01/2015	2015	21	17.503	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.4	10	0	NA
22/01/2015	2015	22	18.515	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	7.6	0	NA
23/01/2015	2015	23	18.839	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.2	8.5	0	NA
24/01/2015	2015	24	17.442	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	13.4	3.3	NA
25/01/2015	2015	25	17.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.6	13	0	NA
26/01/2015	2015	26	18.937	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.7	10.4	0.6	NA
27/01/2015	2015	27	18.706	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.2	10.7	0	NA
28/01/2015	2015	28	18.772	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	8.6	0	NA
29/01/2015	2015	29	19.472	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.6	10	0	NA
30/01/2015	2015	30	19.931	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.8	9.8	0	NA
31/01/2015	2015	31	18.247	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.7	10.7	0	NA
01/02/2015	2015	32	18.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.5	10.1	0	NA
02/02/2015	2015	33	19.072	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	8.6	0	NA
03/02/2015	2015	34	18.225	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	11.2	0	NA
04/02/2015	2015	35	18.535	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.6	13	0	NA
05/02/2015	2015	36	19.216	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.4	8.5	0.1	NA
06/02/2015	2015	37	16.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.6	12.4	2	NA
07/02/2015	2015	38	18.227	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	11	0	NA
08/02/2015	2015	39	17.558	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.3	7.8	0	NA
09/02/2015	2015	40	17.925	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.3	8.7	0	NA
10/02/2015	2015	41	18.981	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	10.8	0	NA
11/02/2015	2015	42	18.915	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.5	8.2	0	NA
12/02/2015	2015	43	18.383	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.5	8.9	0	NA
13/02/2015	2015	44	16.671	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.9	8.7	0	NA
14/02/2015	2015	45	16.648	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.3	10.7	0	NA
15/02/2015	2015	46	16.773	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	9.8	0	NA
16/02/2015	2015	47	17.629	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.8	7	0	NA
17/02/2015	2015	48	18.685	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.5	5	0	NA
18/02/2015	2015	49	19.057	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	10.4	0	NA
19/02/2015	2015	50	18.684	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.5	12	0	NA
20/02/2015	2015	51	17.253	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	11.4	0	NA
21/02/2015	2015	52	18.363	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.5	7.5	0	NA
22/02/2015	2015	53	18.959	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.8	8.2	0	NA
23/02/2015	2015	54	19.355	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	12.9	1.4	NA
24/02/2015	2015	55	18.423	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	12.5	0.2	NA
25/02/2015	2015	56	18.961	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.5	11.6	0	NA
26/02/2015	2015	57	18.437	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.2	8.7	0	NA
27/02/2015	2015	58	19.501	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	11.7	0	NA
28/02/2015	2015	59	17.192	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.7	12.8	0	NA
